Operation_ID,Date_ID,Region_ID,Department_ID,Operational_Cost,Delay_Time,Efficiency_Score
10427,20250211,6,10,19255,37,93
10428,20211211,5,14,23606,39,93
10429,20220424,7,11,6098,37,72
10430,20211007,5,13,19429,34,71
10431,20230823,2,3,2102,22,87
10432,20240209,6,11,11191,29,80
10433,20240523,2,6,24400,43,60
10434,20210217,2,2,18972,8,73
10435,20221101,5,2,22662,2,70
10436,20230310,2,14,20254,18,92
10437,20220707,1,14,10710,21,68
10438,20210920,1,4,4336,0,86
10439,20251128,6,8,21693,44,72
10440,20231206,6,3,10376,19,63
10441,20230923,1,6,18214,39,70
10442,20250506,4,5,6787,0,77
10443,20231105,6,12,8192,42,93
10444,20250321,5,1,21678,28,61
10445,20240921,4,4,14471,39,70
10446,20211031,3,6,18173,45,99
10447,20240529,1,12,12109,11,77
10448,20240318,3,13,11464,35,72
10449,20230610,5,6,10225,44,88
10450,20230504,1,8,15872,3,96
10451,20240620,5,1,22386,18,90
10452,20250427,1,12,18913,23,67
10453,20250708,6,13,7339,39,61
10454,20250529,7,8,22648,1,90
10455,20241229,5,6,22671,27,84
10456,20221005,2,7,21937,14,75
10457,20220809,5,7,17010,37,98
10458,20250207,1,4,20275,10,74
10459,20250801,5,4,4460,0,80
10460,20251122,6,6,15718,22,95
10461,20210625,4,12,10163,32,97
10462,20250416,2,4,24055,18,91
10463,20240326,1,2,11978,6,67
10464,20241116,3,1,22060,13,89
10465,20251219,6,2,14417,43,61
10466,20210609,4,1,16885,2,95
10467,20240427,7,1,3883,35,72
10468,20211128,3,3,20258,37,69
10469,20220513,6,2,13088,36,98
10470,20220517,6,4,22445,6,82
10471,20220422,5,8,21066,23,63
10472,20211204,1,11,12529,34,72
10473,20250514,3,3,16567,18,71
10474,20230829,3,12,18965,10,93
10475,20210420,2,13,19852,0,91
10476,20251109,5,8,9565,28,72
10477,20251008,4,14,16367,11,91
10478,20220620,1,6,16142,33,76
10479,20240731,1,9,12315,40,60
10480,20220329,5,14,4058,30,69
10481,20230223,3,1,2040,46,71
10482,20230929,5,14,24855,7,99
10483,20230614,4,13,3314,19,61
10484,20231117,1,14,2757,14,73
10485,20211127,2,7,5251,7,89
10486,20240723,4,5,23603,2,61
10487,20220801,2,8,17255,2,75
10488,20211114,1,3,3813,30,71
10489,20250615,7,5,13956,47,89
10490,20230528,2,3,18799,31,76
10491,20210221,3,5,4329,11,82
10492,20250517,1,4,16503,31,70
10493,20231212,5,1,7651,19,96
10494,20240329,4,13,3563,9,74
10495,20241216,4,3,18092,46,80
10496,20240416,7,14,17652,21,67
10497,20240116,7,5,8902,39,63
10498,20251228,6,6,5705,0,93
10499,20250110,1,12,6234,19,69
10500,20240905,3,9,17948,13,69
10501,20220719,1,10,22029,21,63
10502,20250217,6,14,23466,19,99
10503,20230628,4,10,20814,34,61
10504,20210131,5,12,20589,9,73
10505,20240904,3,2,14179,35,73
10506,20231007,5,7,17867,22,78
10507,20250429,2,12,12795,8,77
10508,20250821,5,4,13565,43,91
10509,20221206,5,2,5494,25,69
10510,20220117,4,5,18706,19,75
10511,20230422,7,13,21214,41,80
10512,20210716,1,9,20997,26,84
10513,20231223,2,12,7016,30,90
10514,20220715,7,8,4020,4,80
10515,20220405,2,15,8479,1,91
10516,20220426,4,5,5984,15,99
10517,20240718,4,5,18428,45,90
10518,20240703,1,12,6300,8,78
10519,20221105,3,7,20926,43,92
10520,20240923,7,13,23465,18,66
10521,20241122,6,6,17349,45,92
10522,20241114,4,15,20351,21,65
10523,20250130,1,6,19476,7,98
10524,20250324,3,2,20060,43,68
10525,20230731,4,1,17463,6,86
10526,20210228,4,6,24655,35,61
10527,20251019,1,15,11188,31,61
10528,20241217,5,7,19192,6,64
10529,20220810,6,2,17509,10,87
10530,20221018,2,1,12886,15,85
10531,20230920,7,11,22939,44,97
10532,20240401,6,11,14984,31,65
10533,20211227,4,5,15306,4,95
10534,20230903,6,3,3564,16,96
10535,20250623,6,3,15201,31,70
10536,20250705,1,15,19444,2,62
10537,20240426,3,8,16381,40,77
10538,20220401,6,3,18505,18,71
10539,20221213,4,10,14513,24,61
10540,20240915,3,5,20183,44,88
10541,20221023,7,9,4604,17,81
10542,20250313,1,8,17367,3,80
10543,20240329,2,7,12371,36,95
10544,20231112,5,14,19139,11,61
10545,20250721,5,3,16166,38,63
10546,20250317,7,10,16280,29,63
10547,20250618,3,7,8359,31,93
10548,20240802,4,6,13612,42,62
10549,20241231,2,12,22127,35,76
10550,20220820,1,14,17142,19,90
10551,20220623,2,10,3034,14,90
10552,20220927,1,9,19862,15,75
10553,20251010,6,8,19996,32,64
10554,20240812,4,8,8868,27,71
10555,20231220,2,10,4709,25,71
10556,20220305,7,1,21533,35,79
10557,20240905,1,12,16929,26,72
10558,20240617,7,11,3626,38,72
10559,20210815,6,13,14165,27,72
10560,20240710,5,13,11587,17,72
10561,20220503,2,8,4303,9,81
10562,20231224,5,14,18228,3,73
10563,20250412,3,14,22698,5,91
10564,20231207,2,15,11256,42,78
10565,20251003,2,14,4489,13,75
10566,20210309,1,14,9916,46,67
10567,20210831,7,4,3822,11,71
10568,20240802,7,11,9927,21,98
10569,20250725,4,6,7063,36,72
10570,20220809,2,6,2856,30,64
10571,20250629,1,10,9360,9,89
10572,20230327,7,6,24305,27,86
10573,20220824,6,14,6267,16,83
10574,20221228,7,11,8370,7,76
10575,20251021,3,6,16154,21,88
10576,20240113,1,4,16962,7,80
10577,20230727,6,4,13875,10,63
10578,20240824,6,5,17750,41,92
10579,20210414,3,8,12754,34,68
10580,20220327,4,3,13278,10,88
10581,20241101,4,14,13589,5,86
10582,20240416,5,1,10780,21,77
10583,20220219,7,3,3066,39,74
10584,20220306,5,1,19662,36,73
10585,20220202,1,5,24162,40,60
10586,20210417,7,14,16555,22,74
10587,20240317,5,15,21657,45,96
10588,20230828,5,15,2365,10,85
10589,20230620,1,12,20869,36,72
10590,20210625,2,5,3660,46,60
10591,20230109,5,6,2650,44,83
10592,20230429,5,8,16375,3,63
10593,20210421,6,2,14362,25,74
10594,20230716,6,8,8304,46,66
10595,20240210,2,9,4378,9,66
10596,20230312,3,10,4816,46,60
10597,20231026,1,5,21633,1,99
10598,20220226,7,15,2083,42,68
10599,20250215,7,8,8800,46,71
10600,20210727,4,7,22263,9,72
10601,20231116,3,3,14869,26,62
10602,20240924,2,3,9838,6,92
10603,20210105,1,7,12711,45,79
10604,20240328,4,15,3947,19,64
10605,20250122,2,5,17566,17,97
10606,20211026,2,15,19994,6,60
10607,20221107,1,5,6663,11,87
10608,20220129,7,9,7317,39,93
10609,20241130,4,13,23672,33,86
10610,20210906,2,6,10123,12,78
10611,20240401,3,2,7411,37,95
10612,20241031,4,3,17467,32,98
10613,20250301,6,8,12799,16,68
10614,20250504,5,12,10735,43,70
10615,20210330,7,13,6972,39,70
10616,20231005,3,11,13109,4,77
10617,20250722,1,2,4322,13,66
10618,20250616,6,7,21058,31,73
10619,20220711,5,4,6700,22,68
10620,20250813,3,15,4817,37,81
10621,20251021,4,5,8993,34,60
10622,20220422,1,5,7815,39,73
10623,20210306,3,8,15625,43,71
10624,20250612,5,1,12774,22,60
10625,20210305,1,6,8749,31,99
10626,20230408,6,9,9946,40,86
10627,20240818,5,11,14405,31,69
10628,20230823,1,15,2444,9,79
10629,20251109,4,13,2582,25,63
10630,20231222,5,5,24792,46,68
10631,20240705,4,1,18972,27,64
10632,20231214,2,3,4866,39,60
10633,20251016,4,1,5454,10,66
10634,20210419,2,2,10207,5,88
10635,20210831,4,4,15551,42,87
10636,20211208,2,5,20604,32,79
10637,20220922,5,14,24258,43,70
10638,20240613,7,4,21410,46,62
10639,20240816,2,3,18176,15,87
10640,20241125,4,14,8573,4,87
10641,20250821,1,7,6502,15,85
10642,20230418,6,4,16743,1,74
10643,20220531,4,9,10026,23,98
10644,20211024,1,2,18295,23,97
10645,20251123,1,12,12659,4,98
10646,20210924,5,14,9617,30,66
10647,20240205,5,4,3996,8,71
10648,20230904,4,9,5239,21,88
10649,20220417,3,7,9610,1,93
10650,20240414,3,1,13633,10,89
10651,20231006,1,11,24428,21,76
10652,20250725,3,4,8679,37,66
10653,20211105,2,6,7531,24,68
10654,20250611,2,1,19149,12,63
10655,20221002,5,5,12906,11,63
10656,20220603,3,8,17794,33,66
10657,20230906,1,11,6520,10,79
10658,20240909,1,1,12045,39,69
10659,20250405,4,11,14166,42,77
10660,20220904,5,10,24445,10,84
10661,20221130,3,3,15704,9,69
10662,20250329,6,13,20813,36,94
10663,20210626,3,1,21354,21,93
10664,20220429,2,10,3162,15,73
10665,20250925,4,11,17755,3,82
10666,20250124,2,9,23501,28,66
10667,20240507,4,6,21682,8,76
10668,20220610,5,7,15317,34,90
10669,20251105,7,6,21971,27,63
10670,20240502,6,12,2304,30,98
10671,20211017,6,7,6137,5,98
10672,20230123,5,5,11267,19,99
10673,20250405,1,13,17842,14,97
10674,20240519,2,6,2924,15,86
10675,20230124,6,8,5394,30,85
10676,20211016,3,4,14462,35,68
10677,20220302,4,9,2665,34,71
10678,20240817,7,1,23564,16,62
10679,20220505,2,15,21241,19,73
10680,20251028,2,15,18116,10,71
10681,20220321,5,8,23128,31,89
10682,20210420,7,5,23225,24,79
10683,20240211,4,8,23934,8,70
10684,20241127,6,6,6315,17,69
10685,20210731,6,2,16364,24,65
10686,20220124,1,6,5494,33,99
10687,20220127,2,15,22972,9,68
10688,20220122,2,12,8051,3,63
10689,20251222,7,5,18926,47,78
10690,20211216,2,15,23777,43,90
10691,20210516,3,10,6996,44,61
10692,20220304,1,6,17656,30,90
10693,20251221,4,7,20314,27,98
10694,20251224,2,1,3647,23,93
10695,20210402,4,12,8880,33,78
10696,20231130,7,9,16245,12,85
10697,20211208,4,2,12720,27,80
10698,20250529,1,10,24544,5,65
10699,20251128,2,12,13387,3,65
10700,20210708,5,11,17660,31,61
10701,20230213,6,7,9898,24,98
10702,20240616,3,2,14458,24,63
10703,20250909,2,2,6099,37,79
10704,20220918,5,14,2873,19,70
10705,20220906,5,14,23023,23,71
10706,20250815,7,15,18583,29,72
10707,20231114,2,1,7419,0,63
10708,20230924,2,5,11216,23,99
10709,20221006,5,8,6732,16,99
10710,20230417,5,7,10870,19,97
10711,20230713,3,14,15520,39,76
10712,20240503,1,6,17325,30,85
10713,20220128,5,12,11587,18,81
10714,20230122,5,15,15205,32,73
10715,20231028,4,11,10788,33,60
10716,20240916,1,14,8224,10,77
10717,20250801,6,5,5088,22,84
10718,20210223,3,12,7730,45,97
10719,20230611,4,5,23946,33,84
10720,20240722,4,11,19512,23,88
10721,20251118,4,12,11821,28,69
10722,20240915,6,10,3953,39,68
10723,20240621,4,15,21978,13,97
10724,20240629,4,1,22152,46,95
10725,20250807,4,6,23841,23,68
10726,20250611,1,14,11338,33,95
10727,20251213,5,12,10413,9,68
10728,20240512,2,4,4377,36,68
10729,20240402,3,14,17056,8,79
10730,20210215,4,1,4570,25,94
10731,20220713,1,10,24933,31,88
10732,20211005,7,6,11374,31,73
10733,20230530,5,11,23402,41,81
10734,20231201,1,6,13790,8,78
10735,20251017,1,1,7875,1,74
10736,20251027,4,5,7107,43,86
10737,20230222,2,10,2727,18,84
10738,20210422,4,2,9169,8,68
10739,20210410,7,1,12395,5,96
10740,20251127,2,1,15820,37,75
10741,20220104,1,4,6888,1,86
10742,20251019,7,11,15040,7,81
10743,20220707,4,14,6797,46,87
10744,20230730,5,11,7378,39,84
10745,20221107,1,15,23729,39,63
10746,20250626,6,14,18209,4,60
10747,20241218,2,8,23586,31,65
10748,20250303,4,1,2309,18,95
10749,20210408,4,2,10164,26,87
10750,20250910,7,15,17854,28,90
10751,20230308,4,7,18988,12,73
10752,20240229,5,12,3017,14,63
10753,20250418,5,8,8534,8,85
10754,20210321,3,3,16581,4,73
10755,20250509,2,13,8336,5,97
10756,20220228,7,3,6164,37,93
10757,20230221,4,11,13333,2,76
10758,20250313,7,9,15279,8,61
10759,20250828,6,11,24625,19,62
10760,20240915,4,2,4315,25,99
10761,20210808,2,8,5703,38,86
10762,20210223,1,2,13599,12,74
10763,20220509,6,12,17943,11,74
10764,20240611,1,12,4691,11,69
10765,20210801,3,5,9112,43,97
10766,20230618,1,12,4042,30,92
10767,20240808,1,2,14302,14,63
10768,20230803,4,15,24180,2,97
10769,20230402,5,6,9745,13,70
10770,20250627,2,2,7442,31,74
10771,20210118,1,8,19775,11,77
10772,20240124,1,4,15164,45,68
10773,20211004,5,8,4480,33,95
10774,20250517,6,13,22315,15,93
10775,20230423,2,3,14637,31,90
10776,20220102,6,7,24092,10,67
10777,20230818,7,3,3777,38,97
10778,20240815,3,5,10708,30,82
10779,20250916,6,15,21293,16,82
10780,20220512,7,8,18903,7,97
10781,20251022,5,3,9337,0,61
10782,20241211,7,14,21770,32,83
10783,20250525,6,14,8951,4,85
10784,20250525,7,8,16589,36,73
10785,20221130,2,5,15049,45,79
10786,20220909,5,1,12696,7,91
10787,20220328,6,15,12652,33,88
10788,20250816,1,7,17406,8,80
10789,20230506,2,8,22701,30,83
10790,20250217,7,14,12371,11,65
10791,20210725,5,9,13117,13,92
10792,20250825,6,8,13417,41,92
10793,20250825,7,13,4722,14,79
10794,20220817,4,13,5161,6,82
10795,20230509,7,13,18026,32,98
10796,20230207,5,8,10159,20,62
10797,20250510,4,8,19188,38,64
10798,20210503,1,11,23808,20,65
10799,20241006,2,3,3903,12,86
10800,20220408,7,7,3378,38,99
10801,20240908,5,13,23159,21,84
10802,20230531,5,5,6854,4,88
10803,20240530,4,5,9943,34,65
10804,20210924,5,10,13890,26,97
10805,20240815,2,12,13873,34,84
10806,20220102,4,2,10743,6,71
10807,20251009,4,7,18419,29,60
10808,20230519,5,13,14672,45,85
10809,20210808,1,13,24875,6,81
10810,20250412,3,8,7645,34,68
10811,20240712,6,1,13534,21,82
10812,20250629,3,7,17807,14,68
10813,20230609,2,13,12920,17,67
10814,20221223,5,9,24285,17,86
10815,20230821,4,7,3889,13,85
10816,20240604,5,5,2176,3,86
10817,20211017,2,11,3478,42,92
10818,20221231,1,7,3133,8,96
10819,20250327,2,9,7089,28,67
10820,20251031,7,7,9764,18,97
10821,20210814,6,13,19894,4,87
10822,20250317,6,8,17187,19,99
10823,20210830,4,2,18995,31,62
10824,20210427,5,3,16654,37,86
10825,20211023,7,8,20250,38,73
10826,20211101,7,9,9355,31,77
10827,20210705,6,15,6062,9,78
10828,20251024,1,2,20674,16,78
10829,20250430,5,13,16868,19,91
10830,20210210,2,10,22701,27,74
10831,20250329,1,4,16510,20,71
10832,20220324,2,14,21642,30,99
10833,20231101,3,1,8109,1,88
10834,20210720,7,9,10880,32,99
10835,20240813,7,6,18832,3,74
10836,20221124,4,1,9454,40,69
10837,20230811,7,3,16967,10,68
10838,20220109,7,10,14319,40,74
10839,20250614,6,13,23858,6,96
10840,20240424,7,2,18431,13,99
10841,20250330,5,4,21132,31,87
10842,20220829,3,9,20523,0,98
10843,20251104,3,9,20030,35,79
10844,20230823,4,9,13129,28,89
10845,20251121,7,11,14688,5,92
10846,20231130,5,10,15698,9,96
10847,20251030,5,2,10248,1,80
10848,20241021,2,3,4179,42,89
10849,20211210,1,13,16462,11,75
10850,20220411,6,15,13359,36,78
10851,20250513,1,4,2750,5,70
10852,20210502,1,2,13535,29,61
10853,20220910,7,8,18726,28,62
10854,20250223,5,15,6808,15,63
10855,20210602,4,14,12327,0,78
10856,20220808,7,8,24999,7,66
10857,20251004,4,6,13362,44,90
10858,20210203,7,9,17941,6,85
10859,20251125,4,1,8690,8,69
10860,20241213,6,14,20858,39,72
10861,20230803,1,10,9771,1,91
10862,20230424,1,7,8773,36,62
10863,20251003,6,5,22545,39,68
10864,20240711,6,8,23607,26,94
10865,20220629,4,1,5539,1,61
10866,20250727,5,12,21890,30,88
10867,20240330,7,8,23979,46,65
10868,20220303,3,7,3788,6,76
10869,20241101,1,14,14859,36,96
10870,20220722,6,11,15947,20,86
10871,20240122,1,13,23090,30,90
10872,20231115,5,5,13800,39,85
10873,20250428,6,15,6464,27,76
10874,20210910,2,7,22684,35,91
10875,20220522,3,10,20582,4,77
10876,20220314,5,10,12406,3,92
10877,20230403,2,15,17595,41,92
10878,20241223,2,5,11435,38,67
10879,20210620,3,7,20334,46,91
10880,20250108,2,8,17645,37,62
10881,20240208,7,6,22781,17,98
10882,20230620,5,6,4156,45,89
10883,20221008,5,4,7580,25,77
10884,20221119,1,4,24797,23,68
10885,20210619,6,10,17552,19,78
10886,20250817,1,6,14067,11,77
10887,20230407,7,14,9717,12,61
10888,20210102,2,15,8351,6,71
10889,20220806,7,2,6371,35,70
10890,20230806,2,13,6629,21,94
10891,20220429,1,3,3540,32,69
10892,20240108,6,7,14355,25,91
10893,20220221,5,8,12102,44,82
10894,20251202,6,1,7378,46,75
10895,20240405,4,15,9860,31,97
10896,20250119,6,11,21821,22,98
10897,20221113,2,1,22119,28,99
10898,20211004,1,6,24011,36,66
10899,20220101,2,5,15065,35,72
10900,20230206,3,8,12302,43,73
10901,20230619,4,11,18650,20,60
10902,20240826,7,14,22508,31,61
10903,20241218,1,4,19838,23,78
10904,20221220,5,14,2869,47,69
10905,20241223,7,15,5149,42,64
10906,20230116,3,13,21605,24,89
10907,20211213,5,1,9226,44,98
10908,20230131,5,7,19137,26,81
10909,20220304,7,10,22803,19,95
10910,20240428,1,12,19905,10,66
10911,20231108,5,10,4258,0,78
10912,20211225,4,3,24315,4,60
10913,20240406,1,7,24260,18,76
10914,20251109,1,1,13362,41,80
10915,20250508,7,13,4755,9,70
10916,20240421,5,15,2423,36,98
10917,20240423,4,11,24682,16,79
10918,20240202,1,4,5609,16,67
10919,20210914,7,4,20451,10,96
10920,20230424,2,7,13650,24,61
10921,20241027,2,13,24065,17,70
10922,20240729,5,5,3602,25,90
10923,20211117,1,3,3149,16,97
10924,20250226,3,9,24709,1,84
10925,20210421,1,10,17666,47,70
10926,20251029,3,7,14990,35,61
10927,20240422,5,3,23393,37,90
10928,20250212,3,3,23989,16,74
10929,20240816,3,8,23468,32,91
10930,20210821,6,8,7069,30,93
10931,20230310,6,2,15451,17,78
10932,20231223,1,5,17194,25,67
10933,20230827,6,12,6762,1,66
10934,20250407,2,1,21244,22,61
10935,20240331,4,1,2632,2,63
10936,20231018,5,14,23715,22,99
10937,20240728,7,15,16166,2,87
10938,20230831,2,12,22482,34,62
10939,20220709,5,9,4595,42,93
10940,20251103,5,14,22224,33,95
10941,20220625,5,2,4614,14,62
10942,20250721,2,5,19736,24,90
10943,20220611,4,2,16893,7,76
10944,20220918,4,4,23235,14,73
10945,20240116,2,5,2903,25,75
10946,20220110,3,14,3008,40,76
10947,20210402,3,14,9909,22,96
10948,20230526,3,15,22525,19,89
10949,20240216,6,3,2043,22,93
10950,20250731,4,11,9874,26,60
10951,20250304,6,1,6727,24,88
10952,20251011,3,4,7632,12,81
10953,20241223,4,2,2138,45,97
10954,20220306,5,8,5623,3,72
10955,20240509,6,10,17842,46,84
10956,20241224,7,7,20255,42,85
10957,20230124,1,2,9666,17,64
10958,20211116,5,2,15000,42,73
10959,20220607,1,12,6897,29,71
10960,20230420,1,6,13897,4,97
10961,20241103,1,10,12601,33,94
10962,20221010,1,1,22735,27,76
10963,20240414,1,11,17394,4,94
10964,20220829,5,8,8093,44,65
10965,20241008,5,2,22035,28,62
10966,20250917,1,11,24444,11,71
10967,20230928,5,4,8799,5,81
10968,20220818,6,4,16293,26,62
10969,20250808,4,15,22756,26,60
10970,20220517,5,7,18858,25,99
10971,20240401,1,9,19051,36,66
10972,20240726,5,15,10055,0,83
10973,20210501,3,13,14663,29,92
10974,20210617,5,15,7051,40,61
10975,20220226,1,8,6816,43,88
10976,20241223,1,2,24152,46,99
10977,20250818,1,10,11964,18,67
10978,20221117,4,3,24252,16,78
10979,20210617,7,15,18727,6,82
10980,20210830,7,12,11224,9,74
10981,20230723,1,14,19070,21,82
10982,20240126,5,12,11686,40,97
10983,20210415,5,6,20423,15,85
10984,20210604,5,1,8505,21,92
10985,20250425,2,13,5778,29,97
10986,20221011,4,10,15072,14,80
10987,20230203,7,12,15331,19,73
10988,20210312,3,4,8864,38,87
10989,20250129,7,3,18100,19,71
10990,20211116,7,15,24385,19,72
10991,20230718,4,13,15735,15,71
10992,20231012,4,2,20932,31,66
10993,20220531,5,12,22715,5,82
10994,20250515,4,15,7553,25,95
10995,20240606,1,3,15977,36,77
10996,20220409,4,2,10393,17,62
10997,20220627,3,11,19109,31,66
10998,20241107,2,4,23474,24,65
10999,20251218,6,2,2500,40,91
11000,20210824,4,4,22481,10,71
11001,20211130,3,5,17239,9,86
11002,20250201,3,4,18280,25,98
11003,20220517,2,15,15382,39,94
11004,20240630,2,4,11530,9,63
11005,20241213,4,1,18101,25,82
11006,20240612,7,15,18304,43,75
11007,20240402,3,6,11348,3,88
11008,20240707,1,13,22779,19,90
11009,20230424,6,13,22724,9,99
11010,20251126,4,12,21533,17,63
11011,20250426,2,1,15959,11,91
11012,20250921,5,15,20304,43,91
11013,20210201,2,15,22705,41,91
11014,20221219,6,3,9068,38,91
11015,20230226,4,1,21614,43,91
11016,20210325,3,7,17846,14,94
11017,20210519,7,10,22759,13,98
11018,20241012,1,9,12097,25,73
11019,20230531,2,6,17442,17,74
11020,20250820,3,3,17312,32,82
11021,20221016,3,9,18494,2,99
11022,20251231,4,2,5426,37,68
11023,20220724,2,12,5012,23,75
11024,20220411,6,13,19919,40,82
11025,20240104,6,12,16542,7,95
11026,20211029,3,4,23865,5,96
11027,20210706,7,11,20358,4,81
11028,20250406,4,12,24922,45,80
11029,20230807,3,9,23359,33,69
11030,20211007,2,6,22107,24,73
11031,20250822,3,15,7253,46,77
11032,20230518,3,9,3031,21,86
11033,20240630,5,4,9467,35,94
11034,20230830,2,3,12209,38,75
11035,20231122,5,15,4719,47,89
11036,20240616,6,4,12568,27,83
11037,20220912,1,12,4182,16,92
11038,20240912,1,2,19243,30,78
11039,20250130,6,2,4209,7,92
11040,20230531,2,3,20590,21,89
11041,20241123,3,7,22239,10,62
11042,20230415,2,6,6027,43,77
11043,20250823,6,2,10129,39,69
11044,20240406,6,2,23829,4,90
11045,20230901,1,9,24056,23,74
11046,20241017,4,14,21649,7,72
11047,20250805,5,1,2108,34,91
11048,20231119,2,1,22762,21,84
11049,20220202,5,5,18252,4,61
11050,20241122,6,9,20782,6,87
11051,20230901,7,10,10639,17,67
11052,20251210,5,7,9245,12,80
11053,20221022,1,11,18221,34,78
11054,20231127,6,5,21959,38,70
11055,20230818,4,11,4087,30,61
11056,20210322,1,11,23219,31,89
11057,20240826,3,9,14885,39,96
11058,20211024,2,10,17162,10,97
11059,20210523,7,15,13503,24,70
11060,20241018,4,1,15520,9,76
11061,20240229,4,3,17833,34,92
11062,20251215,1,14,8636,23,71
11063,20250209,1,3,3900,8,71
11064,20250821,2,12,17499,40,77
11065,20241129,6,9,6920,20,62
11066,20210706,4,5,17211,19,74
11067,20220624,5,1,24414,22,89
11068,20251112,4,7,23988,40,93
11069,20210627,4,4,10073,16,63
11070,20240904,3,3,20047,3,70
11071,20221102,7,9,16019,46,62
11072,20220329,3,1,11872,34,80
11073,20250515,2,6,6286,39,83
11074,20210614,6,13,5565,0,67
11075,20210515,3,14,2963,12,65
11076,20250205,3,6,23344,14,84
11077,20250612,7,4,24509,26,86
11078,20220109,7,15,12666,7,75
11079,20240417,1,13,10831,18,66
11080,20231010,1,10,5593,24,61
11081,20250324,3,12,4424,41,97
11082,20230722,4,6,23509,29,99
11083,20221113,1,2,9755,1,63
11084,20230908,7,15,13933,39,63
11085,20250922,5,15,4416,13,97
11086,20231012,7,10,19672,21,83
11087,20241227,7,11,16302,33,94
11088,20231022,6,15,10109,35,81
11089,20221203,1,2,6662,35,81
11090,20220104,2,8,15589,19,88
11091,20240117,2,3,12708,11,89
11092,20231206,7,5,20233,5,61
11093,20240112,3,13,24755,36,90
11094,20241207,3,11,4459,39,71
11095,20240219,3,8,17731,28,61
11096,20220622,2,9,21682,37,61
11097,20210314,6,5,12461,47,79
11098,20230904,3,4,5393,19,94
11099,20250824,2,5,22884,35,60
11100,20211101,3,11,14434,4,86
11101,20240610,7,1,3196,40,84
11102,20240307,7,9,21040,35,72
11103,20240823,6,11,17482,19,65
11104,20221016,6,14,8893,45,64
11105,20230720,7,10,16435,0,66
11106,20250526,4,14,2008,42,72
11107,20240602,7,11,2591,0,80
11108,20250622,5,10,19625,33,90
11109,20230705,5,13,10278,6,85
11110,20230404,1,14,5493,27,90
11111,20230722,1,12,13672,10,64
11112,20221223,2,12,17010,33,79
11113,20250319,4,14,24010,21,89
11114,20250827,7,12,23904,0,75
11115,20251124,4,11,12210,42,83
11116,20231115,7,3,4203,3,60
11117,20220924,1,9,20939,26,84
11118,20250304,2,5,11273,6,93
11119,20210810,7,8,9812,22,65
11120,20250607,2,10,6461,45,78
11121,20230610,5,8,21243,25,93
