Transaction_ID,Date_ID,Department_ID,Revenue,Cost,Profit
11969,20220404,7,10962,22657,-11695
11970,20230430,15,47680,10409,37271
11971,20240919,7,9006,12846,-3840
11972,20240307,12,42790,7965,34825
11973,20230421,6,48736,17083,31653
11974,20250425,13,7455,7537,-82
11975,20210417,3,13179,17065,-3886
11976,20241223,12,7127,23543,-16416
11977,20240125,14,38184,15517,22667
11978,20241020,2,20713,20033,680
11979,20210222,15,15115,16479,-1364
11980,20250905,10,35261,22104,13157
11981,20231208,6,28673,16675,11998
11982,20220109,15,5665,14665,-9000
11983,20250718,15,27240,12757,14483
11984,20220418,15,6701,10264,-3563
11985,20230324,10,40871,27950,12921
11986,20240917,4,39715,28833,10882
11987,20250315,8,27900,19754,8146
11988,20250922,14,49325,25071,24254
11989,20230730,9,31038,13084,17954
11990,20241223,13,44059,29692,14367
11991,20250705,7,21575,25741,-4166
11992,20230223,11,11856,5814,6042
11993,20240301,9,47595,23295,24300
11994,20210322,15,40118,29083,11035
11995,20241008,2,28353,16394,11959
11996,20210702,3,36019,18620,17399
11997,20220420,12,37578,13275,24303
11998,20210114,15,23576,7472,16104
11999,20220111,15,45069,15938,29131
12000,20211114,7,15733,3663,12070
12001,20220408,11,45566,11416,34150
12002,20240418,7,6480,12460,-5980
12003,20250606,14,13652,24224,-10572
12004,20250702,10,6034,7281,-1247
12005,20220923,5,39502,3026,36476
12006,20251227,13,41758,19021,22737
12007,20230802,6,8882,17960,-9078
12008,20240824,2,49615,19326,30289
12009,20210423,6,46767,4207,42560
12010,20210220,1,12375,24471,-12096
12011,20210611,14,20539,7667,12872
12012,20240414,11,28007,4068,23939
12013,20210717,7,42788,15317,27471
12014,20240815,7,17282,27030,-9748
12015,20250217,7,39079,12273,26806
12016,20221029,12,9984,24073,-14089
12017,20240405,13,21590,25478,-3888
12018,20220521,9,6142,18067,-11925
12019,20250820,2,43552,29637,13915
12020,20240308,11,40941,21794,19147
12021,20220629,10,16569,21893,-5324
12022,20210417,2,34509,9299,25210
12023,20230312,4,41327,29063,12264
12024,20220507,9,42076,11006,31070
12025,20221130,14,28932,10999,17933
12026,20211110,11,47942,28302,19640
12027,20230812,1,28311,8141,20170
12028,20230803,15,26536,12776,13760
12029,20230821,14,25972,3070,22902
12030,20240104,11,24307,9483,14824
12031,20250205,12,49772,14128,35644
12032,20251227,11,8229,8700,-471
12033,20210731,14,43406,29854,13552
12034,20251230,10,26297,16481,9816
12035,20231120,13,11362,12540,-1178
12036,20221202,5,6715,4381,2334
12037,20250807,7,37223,13607,23616
12038,20210508,3,10118,4629,5489
12039,20220915,15,38047,5461,32586
12040,20230311,11,33803,15361,18442
12041,20210713,2,28060,14658,13402
12042,20211119,8,24241,29799,-5558
12043,20241025,14,14155,12261,1894
12044,20250522,6,49344,8027,41317
12045,20240805,8,35399,6148,29251
12046,20210409,2,41536,2887,38649
12047,20250712,10,18043,3400,14643
12048,20211008,3,49038,7729,41309
12049,20241122,1,33146,3048,30098
12050,20230901,9,36630,16491,20139
12051,20250427,7,37960,4500,33460
12052,20241201,2,36612,15180,21432
12053,20250727,7,43772,20680,23092
12054,20250921,14,45921,25002,20919
12055,20210610,12,20235,18400,1835
12056,20220330,2,42210,26670,15540
12057,20210829,11,17114,24269,-7155
12058,20240219,6,48310,27281,21029
12059,20211125,10,13216,12531,685
12060,20241013,12,29156,23594,5562
12061,20230812,15,14865,14635,230
12062,20220827,6,19517,15070,4447
12063,20220705,4,9426,5502,3924
12064,20230201,14,23739,16825,6914
12065,20220502,10,13885,5561,8324
12066,20221117,15,29524,17631,11893
12067,20210105,7,36786,16353,20433
12068,20230311,7,23951,3732,20219
12069,20251114,9,37802,24594,13208
12070,20231128,10,16286,23509,-7223
12071,20230724,2,48072,23665,24407
12072,20230701,14,41116,7378,33738
12073,20210730,5,39825,7377,32448
12074,20210521,14,12274,24647,-12373
12075,20240205,6,21912,12137,9775
12076,20241219,11,9821,13368,-3547
12077,20220310,4,22743,17835,4908
12078,20210908,11,41122,24533,16589
12079,20211119,9,21186,7095,14091
12080,20240708,4,13827,24099,-10272
12081,20230820,9,23216,22527,689
12082,20220511,10,33838,18649,15189
12083,20241009,5,31729,25830,5899
12084,20210927,9,7626,22140,-14514
12085,20210729,2,40899,7125,33774
12086,20230317,6,27097,26038,1059
12087,20250913,7,23520,7641,15879
12088,20210225,4,40895,2967,37928
12089,20211109,11,16155,2683,13472
12090,20230901,1,6022,2893,3129
12091,20251115,5,7105,6290,815
12092,20250715,4,45811,20896,24915
12093,20210221,10,23609,20877,2732
12094,20220411,13,30961,22192,8769
12095,20231012,9,24225,22016,2209
12096,20250501,15,31136,7525,23611
12097,20230521,12,35302,3436,31866
12098,20210511,6,11705,19721,-8016
12099,20250608,11,45202,2590,42612
12100,20211121,9,23073,27222,-4149
12101,20230303,7,31415,2659,28756
12102,20210119,1,36461,11213,25248
12103,20240612,3,44374,21287,23087
12104,20240110,9,24684,11093,13591
12105,20230606,3,32140,18836,13304
12106,20230328,11,9239,23439,-14200
12107,20221210,4,14695,14990,-295
12108,20231124,8,15005,13841,1164
12109,20250715,6,22346,19568,2778
12110,20230212,4,13787,15352,-1565
12111,20220105,4,17109,28453,-11344
12112,20240211,11,22648,28125,-5477
12113,20220728,10,13647,12423,1224
12114,20211002,10,47003,6714,40289
12115,20220111,15,7764,13835,-6071
12116,20231223,2,12354,15684,-3330
12117,20210505,12,38651,3572,35079
12118,20250706,2,31663,12313,19350
12119,20221227,3,23758,20229,3529
12120,20221214,11,7471,19178,-11707
12121,20210909,13,21232,11623,9609
12122,20221214,12,24587,5648,18939
12123,20221025,6,48018,22217,25801
12124,20210818,9,25604,9542,16062
12125,20221211,11,34165,2832,31333
12126,20240418,10,36398,25633,10765
12127,20211214,1,41157,3851,37306
12128,20231206,4,25741,13108,12633
12129,20250122,12,9913,17216,-7303
12130,20221216,6,31142,17840,13302
12131,20230604,4,37491,16431,21060
12132,20220729,15,22442,17159,5283
12133,20241021,10,34875,25464,9411
12134,20250317,4,31355,13619,17736
12135,20240902,1,33955,25450,8505
12136,20251021,9,46363,23340,23023
12137,20220609,14,26887,2430,24457
12138,20241110,6,32592,27550,5042
12139,20231225,15,17696,21701,-4005
12140,20220804,2,5753,23450,-17697
12141,20250215,7,18821,25315,-6494
12142,20210602,7,29786,26101,3685
12143,20231018,10,21503,11704,9799
12144,20220425,2,29981,19247,10734
12145,20210419,13,42724,26669,16055
12146,20220921,15,19211,13567,5644
12147,20230926,15,16039,23585,-7546
12148,20230717,10,33794,23221,10573
12149,20241004,7,17687,14979,2708
12150,20250403,3,38054,14974,23080
12151,20220321,3,18042,9273,8769
12152,20220809,4,28291,18198,10093
12153,20231209,3,29627,3986,25641
12154,20220224,9,22655,23349,-694
12155,20240515,12,11770,2893,8877
12156,20230222,12,44207,8082,36125
12157,20240124,1,42159,11804,30355
12158,20241201,5,48759,13317,35442
12159,20230519,12,35020,28833,6187
12160,20230202,2,7245,7941,-696
12161,20220527,10,5114,5171,-57
12162,20210728,5,11514,17743,-6229
12163,20230905,1,5530,22509,-16979
12164,20210531,3,43730,6545,37185
12165,20251114,10,10569,27063,-16494
12166,20250707,5,32035,2631,29404
12167,20211220,7,49760,5183,44577
12168,20250407,9,28948,14637,14311
12169,20221009,15,14443,18877,-4434
12170,20220501,11,43906,28320,15586
12171,20211118,2,16596,17759,-1163
12172,20210124,13,45208,25487,19721
12173,20240318,4,45025,28511,16514
12174,20210901,12,17160,25316,-8156
12175,20240411,5,18997,11985,7012
12176,20230320,12,36609,24241,12368
12177,20210823,5,39464,21098,18366
12178,20220219,9,16155,7272,8883
12179,20231129,10,36618,3753,32865
12180,20251229,10,11128,27080,-15952
12181,20240808,5,37947,27195,10752
12182,20240824,9,45403,19165,26238
12183,20230111,11,5484,28013,-22529
12184,20210701,14,34347,11317,23030
12185,20241010,6,6608,15136,-8528
12186,20240220,9,49228,12141,37087
12187,20241011,8,17430,29865,-12435
12188,20231009,1,48203,23059,25144
12189,20250524,7,17246,29324,-12078
12190,20210621,3,38963,8380,30583
12191,20220125,12,16317,27465,-11148
12192,20221211,8,38426,14382,24044
12193,20230423,7,34972,6076,28896
12194,20220411,6,37675,18104,19571
12195,20250815,5,37806,7032,30774
12196,20220124,14,22871,11314,11557
12197,20230911,10,24254,2173,22081
12198,20221105,12,20270,11718,8552
12199,20211110,2,36104,17101,19003
12200,20240603,15,15030,2198,12832
12201,20250816,12,21940,19720,2220
12202,20230806,14,17284,27148,-9864
12203,20241104,8,29990,5584,24406
12204,20211127,14,5743,8503,-2760
12205,20240906,13,45528,3002,42526
12206,20250313,3,22104,11148,10956
12207,20230322,11,28260,22917,5343
12208,20220905,8,37339,27864,9475
12209,20210217,1,36582,29475,7107
12210,20230412,15,15935,19544,-3609
12211,20230627,2,23770,20624,3146
12212,20230616,7,40880,21305,19575
12213,20250731,2,28404,11140,17264
12214,20240203,12,40794,15298,25496
12215,20220903,7,11202,19709,-8507
12216,20210623,6,30574,29891,683
12217,20250415,6,6574,18734,-12160
12218,20221221,14,32010,8746,23264
12219,20220120,10,29318,17261,12057
12220,20220101,13,30990,3072,27918
12221,20251206,3,25108,16315,8793
12222,20231222,11,45858,25139,20719
12223,20241011,14,48936,17827,31109
12224,20220614,3,8715,10845,-2130
12225,20211118,15,45180,21718,23462
12226,20240523,15,25817,19817,6000
12227,20240819,5,22382,22384,-2
12228,20210205,11,21906,27782,-5876
12229,20230415,6,6571,28115,-21544
12230,20250402,2,45243,18886,26357
12231,20210210,1,22305,28841,-6536
12232,20210403,9,20043,7146,12897
12233,20240421,7,48726,23944,24782
12234,20251011,6,11313,24752,-13439
12235,20240201,11,38299,7872,30427
12236,20250402,8,26930,26713,217
12237,20211213,9,21486,4241,17245
12238,20220209,4,9555,6923,2632
12239,20240816,12,35573,20921,14652
12240,20251217,7,20509,8151,12358
12241,20210425,15,9863,5750,4113
12242,20211217,7,32113,21826,10287
12243,20250114,10,29105,11825,17280
12244,20230425,12,33882,21806,12076
12245,20220225,2,23540,21636,1904
12246,20241224,7,39167,12703,26464
12247,20250630,13,17489,2489,15000
12248,20210521,12,14199,26276,-12077
12249,20241114,6,20906,10685,10221
12250,20210912,12,34405,18442,15963
12251,20250928,14,12859,29476,-16617
12252,20230325,2,18704,13955,4749
12253,20250602,3,19251,17593,1658
12254,20220802,15,46532,11346,35186
12255,20211201,2,26732,13014,13718
12256,20230701,4,48257,2767,45490
12257,20211016,11,18860,12793,6067
12258,20231025,15,47250,5171,42079
12259,20221015,4,21088,11435,9653
12260,20250429,4,31598,19017,12581
12261,20210219,8,10304,29119,-18815
12262,20240217,1,25290,26625,-1335
12263,20220302,10,37575,28354,9221
12264,20230508,2,5306,5121,185
12265,20250114,7,25751,25381,370
12266,20241224,2,16296,24302,-8006
12267,20230917,9,40336,29859,10477
12268,20230104,13,5052,14987,-9935
12269,20240416,8,14240,6349,7891
12270,20241221,9,33783,23418,10365
12271,20230609,14,29863,28085,1778
12272,20230827,4,7787,29352,-21565
12273,20241103,10,27970,5034,22936
12274,20230630,3,18927,3095,15832
12275,20220318,4,40670,6860,33810
12276,20210303,9,15024,24289,-9265
12277,20220209,12,14596,6909,7687
12278,20220104,8,17868,20065,-2197
12279,20210307,6,39194,14262,24932
12280,20210306,4,31052,15386,15666
12281,20230315,6,9453,17585,-8132
12282,20241102,3,37117,25861,11256
12283,20250427,2,25293,26219,-926
12284,20240827,12,24595,28865,-4270
12285,20231016,14,14239,18743,-4504
12286,20230323,12,24303,4125,20178
12287,20220723,4,38287,19224,19063
12288,20250908,14,40481,9763,30718
12289,20221020,14,47138,2384,44754
12290,20240423,10,14272,25554,-11282
12291,20211003,5,15827,15076,751
12292,20230412,9,6272,7417,-1145
12293,20230318,15,7427,13832,-6405
12294,20250615,8,32105,28625,3480
12295,20210716,4,45912,25683,20229
12296,20230221,15,19049,19538,-489
12297,20240604,9,12549,6217,6332
12298,20231222,13,48718,4781,43937
12299,20240329,11,36674,5980,30694
12300,20230504,12,15382,28071,-12689
12301,20240519,1,44489,2999,41490
12302,20220928,9,13805,29711,-15906
12303,20221202,10,6106,14198,-8092
12304,20220116,14,20847,11488,9359
12305,20251228,4,45623,14945,30678
12306,20210807,3,18838,28555,-9717
12307,20250326,1,45819,27675,18144
12308,20230625,5,48048,18508,29540
12309,20221201,8,8756,5806,2950
12310,20240524,9,49868,15334,34534
12311,20220424,8,11108,17371,-6263
12312,20230712,3,11826,14111,-2285
12313,20240729,6,7374,14894,-7520
12314,20250211,15,30987,28054,2933
12315,20250308,15,5656,15328,-9672
12316,20221007,10,6048,13566,-7518
12317,20210728,13,44498,15439,29059
12318,20240326,14,46644,20872,25772
12319,20210816,13,36563,27578,8985
12320,20240411,6,6186,8620,-2434
12321,20211006,12,38899,23761,15138
12322,20210220,11,24689,12316,12373
12323,20210501,12,35868,22278,13590
12324,20230524,8,27922,22417,5505
12325,20231231,8,37232,26057,11175
12326,20220510,10,6062,21830,-15768
12327,20220602,1,13522,29714,-16192
12328,20211118,2,24770,8342,16428
12329,20220303,12,45712,24403,21309
12330,20210307,5,40082,13733,26349
12331,20241027,14,7291,21950,-14659
12332,20250801,7,14750,4425,10325
12333,20220201,10,29035,9389,19646
12334,20220426,15,45594,10748,34846
12335,20210530,5,33128,12451,20677
12336,20250307,15,40515,7668,32847
12337,20250902,15,26165,29286,-3121
12338,20230917,9,12053,15477,-3424
12339,20220710,13,38754,27956,10798
12340,20240321,9,29603,16882,12721
12341,20250328,13,18427,20977,-2550
12342,20250813,4,21832,13469,8363
12343,20251116,10,44441,4238,40203
12344,20230930,14,5273,28146,-22873
12345,20230531,12,22851,11567,11284
12346,20221224,7,7973,13128,-5155
12347,20210525,15,27252,15708,11544
12348,20240523,11,37343,16811,20532
12349,20250311,2,7960,16974,-9014
12350,20211105,3,21692,27806,-6114
12351,20230704,13,47413,20495,26918
12352,20241104,5,31757,18537,13220
12353,20220918,13,13244,24482,-11238
12354,20211112,8,41021,15717,25304
12355,20210514,3,33141,8607,24534
12356,20251223,3,8180,4569,3611
12357,20211027,10,38692,2458,36234
12358,20241108,3,26782,29001,-2219
12359,20220907,13,21556,12773,8783
12360,20210925,10,34759,9012,25747
12361,20220913,4,33179,12329,20850
12362,20231003,3,9729,21818,-12089
12363,20211104,9,38858,14602,24256
12364,20251013,14,45765,16764,29001
12365,20220206,2,42622,27861,14761
12366,20240908,1,5017,13717,-8700
12367,20240427,8,6380,18261,-11881
12368,20221112,11,45135,27520,17615
12369,20251202,1,34310,23564,10746
12370,20251014,14,32666,5877,26789
12371,20251028,8,38289,20829,17460
12372,20240427,10,36049,3734,32315
12373,20241219,15,40523,13301,27222
12374,20220324,7,48166,18509,29657
12375,20240919,14,42001,22383,19618
12376,20241110,10,14789,16118,-1329
12377,20210122,10,24364,9951,14413
12378,20230422,11,11502,9387,2115
12379,20240201,5,15766,28494,-12728
12380,20251230,1,10095,23175,-13080
12381,20210428,10,7706,12726,-5020
12382,20251102,11,5137,14419,-9282
12383,20251129,13,31155,22915,8240
12384,20250325,8,15702,18487,-2785
12385,20220401,13,47555,29562,17993
12386,20230307,12,24580,6082,18498
12387,20210304,12,28452,23432,5020
12388,20210816,2,13946,21170,-7224
12389,20250420,9,49508,23661,25847
12390,20251206,2,30386,18040,12346
12391,20250901,6,17338,20265,-2927
12392,20220519,8,26553,7583,18970
12393,20220519,1,7602,17079,-9477
12394,20221114,14,27367,18394,8973
12395,20221004,15,22098,13878,8220
12396,20240901,2,17754,10917,6837
12397,20240914,9,22830,13652,9178
12398,20230511,6,24315,15791,8524
12399,20220204,9,45347,28823,16524
12400,20220915,14,22374,24191,-1817
12401,20241205,6,7268,9387,-2119
12402,20250503,6,12994,12221,773
12403,20250515,1,20135,13954,6181
12404,20240702,10,22180,2325,19855
12405,20241009,10,15947,24572,-8625
12406,20220908,13,19496,18073,1423
12407,20241012,9,6982,29920,-22938
12408,20241227,8,35439,12535,22904
12409,20221104,2,36404,6554,29850
12410,20220214,7,23811,11313,12498
12411,20210609,3,35190,10094,25096
12412,20230310,10,16009,26579,-10570
12413,20231006,3,21844,4224,17620
12414,20230412,11,39740,3299,36441
12415,20220501,4,34581,29745,4836
12416,20220717,2,19905,11300,8605
12417,20220121,14,15013,14352,661
12418,20250906,9,36428,21462,14966
12419,20220327,4,25546,3051,22495
12420,20210505,5,17836,12660,5176
12421,20240120,8,35960,19976,15984
12422,20230826,10,28072,8486,19586
12423,20221005,14,6109,24200,-18091
12424,20210204,7,40388,25341,15047
12425,20230108,13,38252,11886,26366
12426,20240229,13,8795,3213,5582
12427,20250726,10,39561,13541,26020
12428,20241120,4,40559,5733,34826
12429,20241119,4,5965,10983,-5018
12430,20230329,1,8642,24709,-16067
12431,20230529,14,46424,16374,30050
12432,20240228,6,48603,13677,34926
12433,20250112,13,42685,12097,30588
12434,20230814,11,19105,7832,11273
12435,20230626,9,40058,5641,34417
12436,20220516,3,34616,12704,21912
12437,20240802,14,8602,6699,1903
12438,20250824,10,28092,21224,6868
12439,20251025,3,30735,28227,2508
12440,20210723,15,34296,14761,19535
12441,20241120,6,26323,17998,8325
12442,20230903,11,35049,2856,32193
12443,20251019,3,21365,23490,-2125
12444,20231126,4,30710,9282,21428
12445,20250304,12,9509,10291,-782
12446,20230403,14,15397,6988,8409
12447,20230328,13,47343,10293,37050
12448,20240208,12,31948,27404,4544
12449,20221127,4,14500,16859,-2359
12450,20210711,7,13002,3482,9520
12451,20250618,3,32617,15908,16709
12452,20240706,14,11779,18858,-7079
12453,20220411,9,46707,19531,27176
12454,20250103,8,15744,26751,-11007
12455,20250227,1,19069,12184,6885
12456,20250101,15,22106,18222,3884
12457,20241102,15,8629,15049,-6420
12458,20250830,13,37622,22718,14904
12459,20210208,2,10160,28518,-18358
12460,20220917,14,34714,17447,17267
12461,20220913,11,26118,16936,9182
12462,20241104,5,35958,25913,10045
12463,20220311,9,41461,18826,22635
12464,20220913,7,31222,27087,4135
12465,20211010,10,26133,4026,22107
12466,20220622,5,32159,13608,18551
12467,20241124,6,38815,2000,36815
12468,20251111,6,9370,6443,2927
12469,20230826,5,46918,22600,24318
12470,20220910,5,26051,15091,10960
12471,20240908,3,36343,7507,28836
12472,20240229,5,23364,21759,1605
12473,20210216,4,28812,4001,24811
12474,20210413,6,37977,19319,18658
12475,20220914,9,47376,10004,37372
12476,20251024,10,11836,21938,-10102
12477,20230815,12,35126,25898,9228
12478,20230507,6,28967,27080,1887
12479,20221009,5,14508,8741,5767
12480,20220611,1,19016,11035,7981
12481,20250702,2,20448,17859,2589
12482,20240205,10,15541,13695,1846
12483,20240908,11,38701,20866,17835
12484,20210419,14,23073,9125,13948
12485,20240516,11,25533,21947,3586
12486,20210104,15,15418,7261,8157
12487,20251119,5,37771,25970,11801
12488,20220625,3,23945,3138,20807
12489,20220228,3,49111,19777,29334
12490,20231023,12,19460,9362,10098
12491,20231110,14,36856,2379,34477
12492,20211123,5,42232,18805,23427
12493,20250731,2,35696,17630,18066
