Record_ID,Employee_ID,Date_ID,Attrition_Flag,Performance_Score,Training_Hours
6184,481,20220508,0,5,37
6185,70,20250909,0,4,32
6186,439,20241009,0,1,10
6187,342,20250226,0,1,39
6188,229,20240801,0,2,10
6189,494,20210719,0,5,5
6190,204,20230206,0,2,19
6191,112,20250501,0,5,31
6192,392,20240507,0,2,24
6193,276,20230116,0,4,34
6194,414,20210831,0,2,2
6195,343,20250401,0,1,14
6196,110,20240128,0,3,5
6197,268,20211208,0,4,9
6198,20,20250526,0,3,38
6199,305,20230225,1,5,17
6200,135,20250523,0,5,10
6201,12,20210130,0,3,33
6202,267,20230317,0,3,33
6203,42,20210103,1,1,24
6204,300,20231030,1,4,6
6205,91,20230710,0,2,38
6206,172,20250117,0,3,33
6207,390,20251114,0,1,25
6208,402,20230401,0,1,36
6209,468,20230418,0,1,36
6210,320,20210722,0,2,27
6211,250,20241015,0,2,7
6212,343,20251120,0,2,39
6213,494,20210323,0,2,26
6214,155,20230318,0,3,11
6215,153,20250425,1,5,36
6216,490,20220503,1,5,22
6217,227,20230624,0,2,1
6218,483,20241110,0,4,28
6219,416,20241112,0,1,2
6220,4,20250529,0,1,3
6221,149,20210428,0,3,15
6222,125,20240406,0,1,33
6223,288,20230131,0,5,30
6224,330,20250421,0,3,8
6225,99,20251127,0,1,36
6226,492,20220926,0,1,31
6227,213,20240314,0,4,2
6228,394,20210413,0,1,37
6229,347,20250719,0,3,21
6230,397,20220317,0,1,4
6231,36,20220222,0,2,26
6232,250,20220208,0,3,31
6233,211,20210724,0,4,38
6234,477,20230102,0,2,4
6235,171,20211221,0,3,38
6236,205,20241207,0,1,35
6237,339,20240612,0,2,14
6238,187,20250730,0,4,0
6239,191,20210713,0,2,7
6240,282,20250629,1,4,23
6241,127,20240519,0,4,20
6242,164,20241104,0,2,19
6243,447,20250117,1,3,18
6244,19,20230419,0,4,14
6245,91,20241216,0,2,23
6246,147,20231120,0,3,10
6247,44,20230311,0,4,21
6248,157,20241210,0,3,28
6249,309,20210630,0,2,33
6250,473,20210430,0,3,21
6251,49,20250313,0,2,3
6252,426,20251230,0,1,36
6253,285,20250217,0,4,32
6254,335,20230530,0,3,15
6255,251,20220228,0,1,1
6256,412,20230102,0,1,1
6257,484,20240622,0,4,4
6258,453,20250519,0,5,14
6259,58,20240225,1,2,16
6260,346,20240417,0,3,33
6261,241,20240521,1,5,18
6262,366,20230928,0,5,31
6263,401,20231228,0,4,28
6264,297,20220823,0,3,34
6265,255,20251219,0,5,3
6266,467,20210422,0,1,35
6267,327,20211209,0,2,16
6268,491,20230205,0,1,37
6269,62,20240730,1,4,36
6270,175,20230701,0,3,38
6271,489,20211005,0,4,15
6272,277,20230218,1,1,2
6273,149,20210914,0,4,39
6274,161,20240107,0,4,23
6275,159,20250203,0,2,26
6276,486,20250903,0,3,34
6277,259,20230514,0,1,10
6278,224,20220527,1,4,28
6279,172,20250518,0,5,16
6280,238,20220829,1,4,38
6281,402,20240214,0,5,4
6282,436,20250202,0,1,26
6283,315,20240524,0,5,17
6284,202,20240624,0,5,6
6285,143,20220816,0,1,11
6286,294,20210228,0,1,33
6287,339,20230304,0,2,17
6288,321,20251023,0,5,10
6289,465,20250624,0,3,13
6290,143,20221016,1,3,30
6291,168,20250324,0,2,36
6292,339,20240527,0,2,8
6293,380,20230612,0,4,13
6294,21,20211027,0,5,35
6295,216,20250906,0,2,22
6296,191,20250113,0,2,2
6297,174,20250919,0,4,3
6298,238,20220417,0,1,39
6299,394,20240209,0,1,38
6300,297,20231224,1,2,25
6301,474,20211029,0,5,17
6302,267,20240615,0,4,11
6303,143,20211207,1,2,9
6304,424,20241125,0,3,26
6305,44,20250327,0,3,20
6306,229,20220925,0,1,29
6307,215,20210503,0,4,23
6308,258,20250110,0,5,19
6309,282,20220203,0,5,29
6310,45,20210905,0,1,37
6311,182,20240924,0,5,7
6312,94,20251224,0,3,29
6313,393,20230115,0,3,11
6314,65,20230111,0,4,11
6315,116,20231114,0,4,35
6316,454,20250707,1,3,25
6317,146,20240517,0,1,5
6318,26,20211125,0,5,12
6319,374,20220309,0,4,4
6320,241,20241027,0,3,6
6321,11,20230501,0,4,22
6322,446,20220623,0,2,19
6323,54,20231118,0,1,2
6324,236,20250904,0,3,30
6325,305,20211230,0,3,6
6326,193,20210424,0,4,13
6327,6,20220216,0,1,30
6328,270,20230216,0,4,5
6329,220,20250409,0,2,30
6330,85,20240124,0,3,17
6331,398,20251215,0,3,28
6332,330,20231124,0,2,34
6333,109,20210811,0,4,3
6334,32,20240911,0,1,15
6335,460,20220126,0,5,2
6336,401,20241031,0,2,31
6337,216,20230611,0,4,29
6338,101,20221110,1,2,0
6339,31,20220102,0,1,13
6340,24,20250806,0,1,3
6341,482,20250908,0,4,26
6342,356,20250421,1,1,24
6343,429,20211102,0,4,35
6344,489,20250809,0,5,37
6345,328,20210219,0,5,28
6346,113,20250322,0,3,20
6347,66,20250708,0,4,34
6348,402,20210106,0,3,18
6349,99,20250827,0,5,16
6350,296,20240202,0,2,10
6351,126,20250502,0,3,34
6352,286,20240509,0,3,13
6353,336,20241118,0,4,15
6354,354,20250521,0,3,2
6355,124,20250118,0,4,19
6356,253,20250503,0,3,18
6357,168,20210614,0,5,17
6358,185,20221224,0,2,2
6359,50,20250421,0,2,19
6360,444,20250826,0,1,10
6361,125,20250626,0,1,16
6362,399,20220314,0,2,26
6363,11,20230330,0,5,28
6364,188,20220319,0,1,15
6365,270,20211207,0,1,16
6366,485,20211116,0,1,25
6367,66,20220218,1,5,5
6368,76,20240428,0,4,34
6369,484,20231004,0,5,15
6370,440,20230605,0,2,20
6371,258,20210429,0,1,16
6372,146,20240210,0,2,17
6373,339,20220122,0,1,32
6374,302,20220808,1,5,17
6375,231,20241005,0,4,14
6376,277,20240117,0,3,19
6377,130,20230830,0,5,13
6378,272,20210622,0,2,2
6379,377,20250426,0,2,13
6380,159,20250414,0,5,18
6381,388,20230111,0,2,3
6382,379,20211031,0,2,18
6383,308,20240211,0,3,29
6384,74,20210905,0,5,5
6385,415,20230513,0,4,2
6386,288,20220112,0,5,5
6387,19,20250921,0,5,11
6388,433,20220131,0,1,5
6389,236,20230611,0,5,21
6390,284,20210529,0,2,36
6391,252,20220122,0,1,28
6392,157,20240205,0,4,14
6393,151,20241026,0,4,39
6394,457,20230121,0,4,25
6395,80,20240121,0,2,29
6396,201,20240908,0,4,26
6397,448,20211124,0,3,15
6398,50,20250614,0,5,13
6399,235,20230523,0,2,25
6400,326,20241127,0,3,2
6401,85,20211219,0,2,27
6402,95,20241019,1,2,9
6403,37,20211203,0,2,25
6404,333,20220812,0,1,33
6405,135,20220114,0,4,12
6406,107,20230205,0,2,10
6407,473,20220412,0,4,33
6408,105,20231119,0,5,8
6409,159,20251216,0,2,19
6410,87,20220419,0,5,10
6411,204,20240729,1,5,34
6412,92,20210713,0,3,8
6413,23,20250716,0,5,13
6414,435,20230820,0,5,7
6415,470,20220318,0,5,34
6416,242,20220512,0,4,6
6417,454,20210421,0,3,30
6418,125,20210214,0,4,2
6419,241,20240531,0,1,18
6420,62,20210727,0,5,19
6421,412,20231206,0,4,15
6422,487,20210622,0,3,14
6423,386,20210820,0,1,22
6424,14,20240115,0,4,0
6425,468,20220825,0,4,11
6426,324,20241018,0,3,22
6427,382,20211222,0,1,23
6428,452,20240709,0,5,25
6429,402,20220508,0,5,33
6430,27,20230713,0,3,15
6431,242,20240118,0,1,19
6432,392,20220313,1,5,6
6433,163,20231206,1,5,2
6434,499,20240505,0,5,28
6435,96,20251221,0,1,1
6436,275,20210126,0,2,10
6437,463,20250506,0,4,16
6438,17,20251017,1,1,32
6439,296,20230226,0,5,12
6440,164,20210110,0,1,2
6441,193,20251217,0,5,2
6442,233,20240205,0,4,32
6443,133,20250404,0,4,15
6444,125,20241027,0,5,25
6445,339,20230430,1,4,0
6446,28,20221216,0,4,32
6447,453,20240610,0,5,32
6448,202,20251219,0,2,9
6449,222,20240820,1,1,34
6450,423,20210303,0,1,5
6451,158,20240403,0,1,21
6452,166,20250820,0,1,23
6453,462,20231026,0,1,24
6454,77,20240114,0,3,5
6455,184,20240531,0,2,25
6456,263,20240322,0,5,35
6457,245,20250320,0,1,23
6458,90,20210609,0,3,3
6459,411,20210727,0,2,13
6460,257,20210820,0,4,21
6461,312,20250807,0,4,39
6462,421,20220121,0,3,24
6463,21,20221219,0,3,5
6464,205,20230613,1,1,24
6465,72,20251227,0,3,0
6466,367,20250128,0,5,26
6467,38,20240220,0,2,14
6468,122,20210305,0,2,6
6469,240,20220723,0,3,29
6470,496,20220504,0,2,11
6471,179,20210811,0,1,34
6472,133,20240826,0,2,9
6473,90,20220126,0,1,36
6474,342,20220921,0,3,9
6475,493,20211228,0,3,23
6476,122,20220928,0,5,35
6477,150,20220210,0,4,15
6478,103,20230908,0,1,37
6479,58,20211122,1,5,31
6480,378,20221029,0,3,18
6481,4,20210519,0,4,3
6482,255,20240430,0,2,12
6483,206,20250416,0,5,8
6484,101,20221230,0,3,33
6485,75,20221201,0,5,22
6486,482,20230425,1,1,28
6487,13,20240903,1,1,32
6488,466,20250508,0,3,6
6489,223,20240112,0,4,15
6490,417,20210727,0,1,14
6491,368,20220406,0,4,11
6492,125,20231111,0,1,15
6493,103,20230423,0,4,35
6494,214,20221228,0,5,15
6495,199,20250704,0,4,2
6496,349,20210227,0,2,3
6497,16,20210923,0,5,28
6498,422,20240620,0,2,4
6499,474,20240122,0,3,23
6500,442,20220124,0,2,2
6501,487,20231111,0,3,20
6502,186,20220321,0,5,6
6503,336,20220917,0,4,37
6504,480,20220316,0,2,23
6505,400,20231109,0,5,8
6506,337,20250731,0,2,32
6507,64,20221202,1,2,6
6508,93,20210228,0,3,9
6509,499,20210629,0,5,28
6510,329,20241226,0,3,16
6511,341,20240223,0,4,10
6512,301,20250221,0,5,5
6513,294,20230125,0,3,8
6514,219,20251029,0,3,34
6515,115,20210215,1,3,35
6516,349,20230529,0,4,23
6517,8,20220416,1,4,39
6518,407,20250113,0,2,17
6519,264,20250615,0,2,16
6520,320,20220908,0,3,8
6521,173,20210510,0,4,30
6522,259,20241229,0,4,36
6523,298,20240819,0,2,20
6524,438,20240203,0,3,38
6525,126,20241210,0,2,8
6526,18,20230904,0,4,37
6527,126,20210613,0,4,27
6528,308,20251010,0,3,15
6529,377,20250427,0,5,26
6530,5,20240119,0,3,5
6531,292,20220701,0,3,14
6532,121,20210316,0,1,28
6533,412,20241026,0,3,12
6534,468,20240520,0,1,17
6535,333,20220614,0,4,34
6536,297,20241104,0,1,27
6537,177,20220805,0,1,13
6538,384,20221008,0,1,19
6539,230,20210905,0,5,25
6540,191,20240305,0,3,36
6541,479,20240102,0,3,36
6542,12,20220621,0,3,24
6543,429,20230929,0,4,25
6544,377,20210427,0,2,0
6545,399,20251229,0,1,5
6546,321,20210701,0,3,18
6547,240,20251120,0,3,13
6548,429,20221026,0,3,19
6549,247,20210818,0,5,4
6550,97,20250630,1,2,2
6551,152,20230402,0,3,1
6552,239,20250826,0,1,15
6553,438,20250726,0,1,14
6554,37,20211220,1,1,9
6555,13,20210324,0,4,20
6556,188,20221224,0,4,4
6557,479,20210220,1,2,9
6558,284,20230526,0,1,2
6559,417,20230706,0,5,33
6560,442,20240223,0,5,13
6561,236,20240727,0,1,17
6562,67,20220922,0,5,25
6563,322,20210804,0,1,13
6564,467,20250910,1,5,36
6565,371,20250803,0,1,16
6566,344,20231117,0,4,38
6567,241,20230928,0,3,36
6568,348,20211025,0,4,33
6569,398,20211107,0,4,16
6570,201,20220709,0,3,24
6571,371,20210511,0,4,13
6572,479,20230518,0,2,20
6573,429,20251231,0,2,7
6574,224,20230818,0,1,11
6575,69,20240105,0,3,14
6576,294,20210116,0,3,29
6577,59,20210503,0,3,10
6578,321,20220103,0,5,32
6579,333,20210414,1,3,22
6580,288,20210724,0,3,4
6581,281,20250421,0,4,2
6582,330,20250512,0,5,23
6583,57,20230712,0,5,26
6584,336,20240707,1,5,5
6585,90,20250617,0,5,23
6586,200,20220102,0,5,10
6587,250,20220810,1,2,9
6588,433,20220103,0,5,2
6589,317,20220802,1,2,20
6590,57,20220807,1,1,30
6591,52,20211223,0,2,22
6592,249,20250312,0,2,38
6593,158,20240401,0,1,7
6594,418,20230420,1,5,23
6595,65,20231029,1,3,29
6596,310,20240104,0,3,19
6597,271,20240212,1,5,2
6598,54,20240723,0,4,24
6599,367,20241127,1,4,23
6600,8,20250602,0,2,36
6601,284,20230408,0,5,10
6602,353,20211126,0,5,17
6603,432,20220208,0,5,11
6604,224,20220629,0,3,33
6605,365,20231007,0,4,20
6606,8,20210924,0,5,15
6607,335,20230223,0,5,1
6608,25,20240803,0,1,30
6609,12,20220526,0,5,9
6610,130,20220325,0,3,19
6611,468,20230505,0,4,10
6612,383,20230831,0,4,34
6613,251,20210210,1,1,26
6614,201,20221227,0,5,16
6615,89,20210409,0,2,35
6616,382,20230412,0,2,34
6617,325,20240514,0,2,23
6618,178,20211201,0,1,32
6619,385,20241220,0,4,39
6620,433,20211218,1,4,26
6621,168,20220527,0,4,15
6622,469,20210306,0,4,29
6623,172,20250624,0,2,6
6624,154,20230218,0,5,18
6625,180,20220222,0,3,15
6626,453,20240811,0,2,14
6627,4,20231007,0,1,30
6628,24,20210929,0,4,16
6629,30,20211101,0,3,0
6630,94,20250118,1,5,2
6631,142,20251224,0,2,18
6632,72,20210618,0,5,23
6633,278,20230609,1,5,27
6634,21,20220801,0,3,17
6635,80,20210502,0,3,26
6636,476,20220512,0,2,24
6637,173,20250811,0,5,12
6638,211,20241110,0,1,39
6639,92,20240429,0,4,17
6640,399,20240814,0,4,21
6641,36,20211121,0,2,29
6642,395,20220908,1,4,25
6643,448,20221222,0,5,8
6644,347,20250324,0,4,35
6645,75,20211125,0,5,15
6646,305,20211023,0,3,7
6647,328,20210430,0,2,19
6648,476,20230127,0,3,36
6649,223,20240629,0,3,8
6650,123,20220317,0,4,5
6651,341,20210711,0,3,25
6652,251,20220209,0,3,24
6653,476,20220101,0,2,26
6654,447,20240412,0,2,5
6655,102,20241124,0,2,22
6656,144,20210418,0,3,10
6657,258,20250219,0,2,30
6658,137,20220425,0,3,9
6659,410,20230319,0,1,30
6660,139,20250721,0,3,15
6661,172,20220516,0,5,21
6662,320,20230908,0,4,30
6663,458,20250217,0,2,24
6664,103,20230722,1,2,18
6665,443,20210918,0,4,4
6666,161,20210807,0,2,30
6667,68,20231019,0,1,16
6668,148,20230320,0,3,8
6669,225,20240830,0,2,26
6670,119,20240720,0,3,27
6671,474,20221118,0,1,31
6672,235,20221211,1,3,16
6673,276,20230503,0,3,13
6674,94,20251221,0,2,4
6675,205,20231227,0,5,32
6676,42,20211123,0,3,38
6677,141,20220222,0,1,34
6678,249,20240305,1,2,30
6679,237,20230818,0,2,39
6680,325,20250125,0,3,8
6681,309,20220715,0,2,30
6682,40,20240922,0,2,6
6683,124,20231219,1,1,8
6684,36,20230708,0,5,35
6685,287,20210410,0,2,29
6686,159,20250421,0,3,17
6687,379,20230713,0,3,20
6688,119,20230224,0,5,34
6689,42,20220327,0,2,20
6690,141,20230501,0,4,22
6691,248,20240702,0,1,31
6692,4,20251017,0,1,38
6693,453,20241029,0,3,27
6694,398,20221223,0,2,10
6695,52,20250710,1,4,30
6696,475,20211123,0,1,37
6697,317,20240827,0,3,10
6698,257,20250322,0,5,30
6699,115,20210523,0,2,26
6700,171,20210802,0,4,16
6701,151,20230127,0,3,38
6702,413,20250605,0,2,1
6703,35,20241120,0,2,27
6704,391,20211130,0,4,3
6705,339,20220713,0,4,6
6706,117,20251222,0,1,35
6707,418,20220609,0,3,3
6708,327,20211015,0,2,1
6709,113,20230118,0,3,1
6710,56,20221211,0,1,38
6711,120,20240829,0,3,16
6712,51,20211128,0,3,22
6713,169,20220525,0,5,38
6714,193,20240214,1,5,36
6715,145,20250403,0,2,12
6716,454,20250410,0,1,14
6717,40,20251101,0,3,22
6718,190,20211113,0,5,36
6719,452,20240115,0,1,21
6720,351,20240713,0,4,20
6721,461,20221208,0,1,0
6722,39,20220920,0,4,4
6723,163,20250504,0,3,17
6724,221,20231222,0,5,23
6725,259,20251008,0,5,37
6726,322,20221103,0,3,3
6727,336,20240115,1,3,25
6728,131,20230130,0,3,13
6729,145,20210206,0,1,34
6730,203,20210713,0,4,31
6731,233,20220413,0,1,0
6732,393,20210320,1,5,13
6733,177,20251010,0,4,1
6734,350,20250530,0,2,3
6735,456,20210206,0,3,5
6736,405,20220717,0,2,23
6737,324,20220303,0,4,16
6738,428,20240922,0,3,17
6739,396,20210115,0,2,13
6740,151,20221005,1,3,7
6741,349,20220421,0,5,3
6742,393,20240704,0,3,27
6743,310,20210711,1,3,35
6744,199,20250613,0,1,26
6745,187,20210519,0,5,4
6746,108,20241127,0,1,28
6747,72,20220801,0,4,31
6748,218,20230503,0,4,3
6749,463,20210314,0,4,29
6750,85,20250809,0,1,19
6751,124,20230825,0,3,30
6752,226,20211111,0,5,24
6753,161,20211120,0,1,27
6754,349,20230107,0,5,9
6755,166,20230321,0,5,18
6756,369,20210623,0,5,34
6757,345,20211115,0,5,38
6758,76,20220204,0,1,4
6759,456,20230818,0,4,32
6760,151,20250221,0,4,31
6761,261,20241112,0,3,15
6762,433,20231211,0,3,34
6763,370,20250123,0,1,5
6764,302,20210222,0,1,39
6765,184,20250718,1,4,10
6766,29,20210702,0,1,39
6767,91,20211208,0,3,0
6768,196,20230401,0,2,29
6769,480,20210107,0,5,33
6770,342,20250117,0,3,12
6771,354,20220413,0,3,25
6772,136,20240107,0,4,5
6773,337,20230206,0,4,8
6774,296,20250504,0,4,28
6775,44,20220616,0,2,31
6776,412,20211004,0,4,19
6777,364,20231223,0,4,12
6778,23,20220910,0,1,18
6779,209,20211104,0,5,25
6780,399,20250601,0,5,21
6781,435,20241124,0,1,7
6782,294,20250805,0,3,11
6783,140,20250511,0,3,9
6784,432,20241108,1,1,0
6785,220,20210413,0,2,24
6786,36,20220311,0,4,11
6787,295,20210824,0,1,1
6788,387,20220912,0,2,31
6789,330,20250605,1,1,18
6790,431,20240103,0,1,18
6791,67,20230701,0,5,23
6792,486,20250611,0,4,12
6793,208,20241222,0,4,39
6794,467,20240122,0,1,20
6795,183,20210201,0,2,24
6796,246,20231008,0,2,18
6797,385,20230319,0,5,19
6798,53,20230630,0,4,27
6799,374,20210608,0,2,7
6800,202,20210127,0,3,33
6801,324,20211022,0,2,11
6802,466,20241122,0,5,38
6803,436,20231121,0,3,12
6804,231,20230106,0,3,34
6805,431,20250211,0,5,3
6806,111,20230601,0,3,1
6807,93,20240618,0,3,25
6808,84,20221117,0,5,2
6809,329,20250221,1,2,26
6810,437,20230512,0,5,12
6811,354,20250414,0,4,17
6812,28,20210920,0,5,34
6813,280,20230114,0,1,6
6814,188,20250705,0,2,13
6815,170,20230221,0,1,11
6816,406,20240728,1,4,23
6817,139,20210429,0,1,9
6818,288,20220606,0,2,31
6819,487,20221016,0,4,3
6820,79,20231220,0,3,30
6821,28,20210817,0,3,27
6822,84,20211012,0,5,31
6823,45,20230329,0,4,19
6824,220,20210402,0,1,13
6825,2,20210324,0,4,26
6826,179,20220508,0,4,30
6827,321,20240620,0,5,22
6828,233,20240501,0,5,22
6829,487,20210910,1,3,15
6830,129,20250610,0,5,31
6831,229,20220302,0,4,18
6832,386,20250226,0,2,9
6833,269,20210215,0,2,22
6834,225,20220417,0,2,29
6835,382,20220310,0,1,32
6836,175,20241218,0,1,13
6837,374,20210829,0,4,22
6838,423,20210401,1,1,0
6839,297,20211220,0,2,38
6840,97,20220223,0,2,35
6841,476,20241011,0,3,11
6842,355,20210601,0,1,11
6843,413,20210422,1,1,6
6844,336,20250309,0,4,3
6845,269,20220529,0,1,12
6846,23,20210811,0,2,14
6847,396,20250721,1,2,24
6848,55,20230618,0,5,6
6849,119,20210910,0,3,19
6850,44,20230625,0,4,3
6851,308,20250208,0,3,16
6852,159,20250622,0,5,4
6853,189,20220813,1,1,6
6854,170,20230430,0,2,27
6855,404,20250304,0,4,33
6856,426,20230502,0,3,21
6857,90,20231018,0,5,18
6858,148,20210726,0,2,37
6859,62,20211228,0,4,15
6860,274,20240712,1,3,34
6861,143,20230902,0,5,13
6862,195,20210926,0,1,26
6863,284,20250918,0,3,9
6864,153,20251020,0,5,16
6865,301,20250123,0,1,25
6866,423,20250114,0,2,27
6867,363,20210110,0,1,27
6868,135,20230929,0,1,10
6869,6,20230812,0,5,5
6870,278,20220410,0,1,1
6871,312,20230510,0,5,7
6872,300,20240807,1,1,16
6873,138,20240720,0,1,18
6874,255,20230730,0,3,12
6875,71,20230725,1,5,23
6876,172,20220824,0,2,19
6877,404,20241002,0,3,37
6878,484,20221217,0,3,28
6879,213,20250105,1,2,35
6880,495,20250726,0,3,29
6881,62,20251224,0,1,38
6882,409,20231225,0,1,20
6883,350,20220928,0,3,11
6884,258,20220718,0,5,5
6885,380,20210929,0,3,30
6886,335,20240425,0,2,1
6887,318,20250813,0,5,37
6888,26,20250426,0,5,28
6889,66,20230412,1,5,39
6890,242,20231208,0,1,12
6891,302,20231201,0,5,2
6892,133,20220512,0,4,36
6893,475,20230305,0,3,2
6894,245,20241110,0,2,25
6895,351,20231006,1,5,2
6896,273,20240322,0,2,29
6897,231,20250724,0,5,30
6898,336,20231010,0,2,26
6899,275,20230602,0,4,10
6900,90,20210409,0,1,9
6901,193,20240116,0,4,36
6902,128,20210518,0,2,14
6903,13,20230406,0,3,33
6904,40,20231018,0,2,31
6905,37,20210424,0,4,22
6906,20,20240222,0,1,39
6907,46,20241123,1,1,22
6908,150,20230130,1,2,27
6909,141,20220107,0,1,38
6910,23,20240422,0,1,2
6911,428,20251121,1,4,34
6912,42,20210703,0,3,19
6913,92,20230921,0,1,12
6914,494,20211018,0,2,11
6915,378,20221027,0,1,38
6916,444,20240613,0,1,16
6917,147,20250612,0,5,4
6918,52,20230306,0,1,10
6919,143,20210318,1,2,18
6920,485,20220818,0,2,17
6921,334,20240405,0,4,13
6922,30,20240518,0,2,23
6923,214,20220921,0,4,14
6924,263,20221130,0,1,27
6925,19,20210206,0,1,15
6926,308,20250305,0,1,39
6927,23,20230915,0,1,8
6928,426,20231214,0,3,18
6929,5,20210426,0,2,6
6930,132,20251111,0,1,10
6931,460,20211031,0,3,1
6932,95,20220622,0,4,15
6933,2,20220429,0,4,25
6934,461,20231201,1,1,16
6935,18,20241112,0,4,13
6936,235,20250214,0,3,1
6937,59,20250315,0,2,14
6938,377,20220930,0,3,6
6939,481,20220218,0,1,12
6940,284,20231013,0,4,8
6941,7,20240224,0,2,33
6942,233,20251007,0,5,18
6943,285,20250503,0,5,14
6944,178,20220309,0,3,39
6945,10,20210524,0,2,8
6946,259,20230227,0,4,1
6947,270,20250109,1,2,29
6948,409,20230306,0,2,35
6949,69,20230701,0,2,12
6950,159,20230827,0,1,5
6951,246,20220301,0,3,0
6952,407,20250325,0,5,22
6953,489,20230824,0,5,6
6954,341,20211011,0,5,5
6955,112,20240710,0,3,33
6956,145,20230302,0,2,18
6957,109,20210421,0,2,10
6958,418,20250623,0,3,21
6959,40,20250927,0,1,10
6960,440,20220317,0,3,9
6961,392,20250317,0,5,25
6962,276,20220913,0,2,30
6963,29,20221130,0,2,6
6964,411,20210602,0,1,1
6965,242,20241123,0,4,14
6966,328,20241104,0,2,22
6967,351,20230306,0,4,32
6968,271,20210330,0,1,22
6969,391,20220304,0,3,17
6970,243,20250924,0,3,16
6971,262,20230305,0,2,23
6972,137,20220330,0,2,38
6973,461,20220717,0,4,24
6974,289,20210913,0,5,30
6975,200,20221017,0,3,15
6976,63,20221216,0,2,26
6977,110,20251213,0,5,22
6978,168,20240816,0,3,38
6979,121,20240822,0,4,21
6980,102,20250218,0,2,26
6981,420,20241025,1,5,28
6982,299,20240721,1,3,20
6983,209,20221011,0,2,22
6984,205,20221031,0,1,30
6985,289,20230821,1,3,5
6986,392,20240728,0,1,12
6987,346,20230426,0,4,35
6988,473,20220209,0,5,22
6989,38,20230126,0,1,7
6990,153,20220406,0,1,14
6991,12,20250503,0,3,14
6992,458,20250303,0,5,19
6993,491,20230411,0,2,15
6994,464,20230503,0,1,15
6995,233,20230921,0,2,36
6996,123,20250409,0,1,34
6997,62,20230104,0,2,28
6998,466,20250714,0,3,4
6999,90,20221215,0,5,3
7000,269,20240601,0,4,12
7001,191,20230623,0,2,1
7002,433,20230129,0,2,26
7003,161,20210215,0,4,16
7004,467,20230831,0,2,13
7005,409,20220418,0,3,18
7006,195,20220219,0,4,31
7007,89,20230129,0,3,10
7008,340,20220517,0,5,33
7009,238,20250929,1,1,30
7010,16,20240422,0,4,5
7011,115,20240226,0,2,32
7012,205,20220207,0,5,3
7013,91,20210921,0,1,27
7014,411,20210427,1,2,39
7015,369,20220626,0,2,9
7016,329,20211216,0,1,23
7017,485,20210319,0,2,0
7018,451,20210615,0,4,23
7019,296,20231227,0,5,14
7020,62,20251002,1,5,20
7021,81,20250101,0,4,0
7022,142,20250911,1,2,20
7023,356,20210108,0,1,17
7024,389,20240723,0,2,6
7025,314,20240626,0,3,24
7026,183,20210501,0,4,6
7027,49,20250328,0,5,34
7028,419,20220105,0,2,1
7029,172,20250422,0,1,26
7030,474,20250126,0,4,18
7031,470,20240226,1,3,2
7032,361,20230418,0,4,5
7033,115,20250316,0,3,17
7034,492,20210303,0,1,37
7035,491,20240225,0,1,16
7036,242,20250626,0,3,1
7037,291,20230906,0,1,10
7038,328,20240617,0,3,9
7039,486,20240403,0,5,17
7040,307,20211112,0,1,2
7041,79,20240529,0,4,23
7042,27,20211020,0,1,34
7043,271,20220217,0,1,26
7044,124,20250125,0,4,22
7045,79,20251129,0,4,7
7046,72,20220426,1,5,23
7047,112,20241101,0,4,18
7048,172,20220608,0,3,1
7049,102,20211125,0,5,36
7050,449,20241002,0,5,14
7051,391,20251212,0,5,19
7052,22,20251103,0,1,7
7053,70,20210518,0,1,3
7054,374,20240511,0,1,24
7055,179,20230721,0,4,3
7056,50,20220503,1,2,35
7057,493,20220221,0,3,1
7058,369,20250109,0,2,25
7059,485,20240131,0,3,20
7060,175,20230426,0,5,11
7061,27,20220111,0,1,19
7062,479,20210108,0,5,12
7063,50,20241118,0,4,37
7064,316,20240111,0,1,37
7065,77,20210626,0,5,39
7066,406,20230126,0,4,12
7067,431,20220830,1,3,4
7068,219,20230611,0,1,21
7069,388,20210215,0,2,4
7070,321,20230225,0,2,34
7071,226,20250401,0,3,25
7072,204,20220502,0,3,26
7073,33,20230415,0,3,28
7074,461,20220109,0,1,16
7075,367,20220414,0,3,6
7076,103,20221229,0,2,37
7077,227,20241014,0,1,25
7078,267,20240214,0,3,30
7079,467,20241117,0,1,19
7080,496,20251021,0,4,31
7081,159,20250808,1,1,34
7082,423,20231231,0,1,3
7083,253,20241007,0,4,16
7084,323,20240811,0,3,25
7085,105,20250918,0,5,37
7086,3,20211110,0,4,0
7087,167,20250729,0,2,3
