Campaign_ID,Date_ID,Channel,Spend,Impressions,Clicks,Conversions
5301,20220502,Social,37474,462813,17190,2008
5302,20240411,Social,13933,102566,4818,301
5303,20240306,Social,11851,27310,5505,672
5304,20230328,Digital,45714,319415,2112,183
5305,20220415,TV,15353,113129,2648,186
5306,20210206,Digital,9861,368201,3475,354
5307,20240402,Social,28034,399996,5860,347
5308,20210710,Events,29437,223048,18906,3060
5309,20230303,TV,8667,127540,3673,348
5310,20230225,Events,15996,416257,13897,2172
5311,20240322,Digital,29537,120724,13535,1137
5312,20251107,Events,43607,366928,18241,2110
5313,20210703,Social,40773,454237,16554,2318
5314,20250924,Digital,24195,53299,1850,232
5315,20251025,Social,41698,435780,14244,2823
5316,20221209,TV,8019,80471,8108,1164
5317,20230906,Digital,39183,436548,17771,2116
5318,20231205,TV,14127,390811,16169,3226
5319,20220407,Events,24669,353890,6636,978
5320,20231105,Digital,40909,234961,18404,1528
5321,20250208,Social,37756,74964,12842,2400
5322,20220203,TV,24293,40049,3860,237
5323,20230814,TV,5563,205661,7356,1193
5324,20221126,Events,27046,497840,5324,668
5325,20250801,Social,28755,473581,19370,1242
5326,20240717,TV,30283,255804,1659,163
5327,20231215,Social,26672,117455,14355,1058
5328,20230730,Digital,18326,211700,2407,254
5329,20230728,TV,27925,225815,18542,1240
5330,20230719,Social,46910,101618,7517,557
5331,20230731,TV,13227,488488,12676,1261
5332,20251128,Events,7051,20525,6962,733
5333,20210406,Social,20394,221451,1678,332
5334,20210817,TV,28103,332201,8183,1077
5335,20210225,TV,11350,59282,17218,2124
5336,20241215,TV,27947,317394,18739,3746
5337,20251002,Digital,35020,150864,3922,655
5338,20251211,Events,17245,391591,15753,1448
5339,20211229,Digital,44978,208458,1716,237
5340,20221022,Digital,39426,286423,19150,3759
5341,20241122,Digital,24297,422205,4508,619
5342,20211004,Social,6069,406939,16334,2990
5343,20231114,Events,17044,294051,19114,2413
5344,20230619,Events,36455,111096,2599,131
5345,20241005,TV,38998,150832,6216,1117
5346,20230517,Digital,47656,403928,19239,2275
5347,20250719,Events,25893,34790,16031,1884
5348,20250212,Social,33207,344761,12477,1086
5349,20220530,Social,7501,447881,5350,483
5350,20230728,Events,34790,257954,12330,1438
5351,20241012,TV,48133,266354,9315,1115
5352,20230626,Events,6135,282322,16697,1516
5353,20221220,TV,48927,327730,18010,2091
5354,20240203,Digital,27674,449299,6246,1023
5355,20220105,Events,41510,88909,7163,1079
5356,20250525,TV,16084,354949,1341,198
5357,20220310,Events,9946,191016,10141,1884
5358,20220113,Events,39613,487442,17215,962
5359,20240427,Social,35055,409710,2518,373
5360,20230113,TV,26095,304018,4395,309
5361,20210403,Digital,22189,219649,15752,2551
5362,20220220,Digital,16757,371408,1430,150
5363,20250824,Digital,40957,470781,1182,202
5364,20220318,Digital,29577,330769,11124,1677
5365,20250107,TV,46460,285295,16699,1139
5366,20220123,Social,16626,310217,2680,502
5367,20250908,Events,38729,268603,5331,779
5368,20241026,Social,45064,293205,6115,436
5369,20240725,TV,17666,350665,10194,591
5370,20220221,Events,47082,404176,11030,1067
5371,20230708,Digital,27190,365017,19410,1654
5372,20240209,Digital,16767,218393,10406,1477
5373,20240916,Events,21435,428631,6193,1131
5374,20240211,Social,32321,245792,8590,1084
5375,20250506,Social,18513,118232,3966,315
5376,20210310,Social,11781,380541,17607,1007
5377,20240814,Events,40778,180990,10401,1603
5378,20211110,Social,11694,121000,9535,1416
5379,20230323,Social,5745,361732,13275,2523
5380,20240907,Social,40705,47974,19176,3089
5381,20230817,TV,40408,178688,6428,1207
5382,20210923,Events,24475,169525,1051,74
5383,20220118,Events,34771,124557,16234,2606
5384,20230412,Digital,27460,328236,16373,2886
5385,20220827,Social,28390,317310,3271,513
5386,20220708,Digital,39252,22902,7741,1022
5387,20250923,TV,41348,317481,8555,1697
5388,20210731,Digital,25082,432545,16889,2836
5389,20210711,TV,43134,149249,12928,2295
5390,20251024,TV,9055,72333,15989,871
5391,20210525,TV,42144,37880,1487,286
5392,20250629,Social,31792,372436,10423,838
5393,20250701,TV,25200,405468,8888,1338
5394,20240616,TV,13221,383481,8927,695
5395,20251218,TV,44948,221498,6845,764
5396,20230727,TV,44190,303277,19749,3680
5397,20250625,Social,5527,466701,1791,222
5398,20231009,TV,7351,356037,7414,1365
5399,20240129,Digital,47919,33457,2450,300
5400,20220707,Social,44813,45816,8643,1003
5401,20240122,Digital,47777,402583,3923,416
5402,20220305,Digital,21440,30976,9767,713
5403,20241210,Digital,18201,137003,14970,1710
5404,20250908,TV,16696,56542,16891,2232
5405,20220318,Digital,47455,491185,5484,288
5406,20210926,Events,5725,159828,9221,542
5407,20210411,Digital,7176,404624,3174,622
5408,20230307,Digital,13268,117806,9177,633
5409,20221001,Events,14131,318658,17525,3281
5410,20221219,Digital,48749,403399,8936,930
5411,20231226,Social,44721,470000,12148,936
5412,20231114,Social,13978,291977,11552,1762
5413,20210919,Events,29160,390192,5811,755
5414,20220923,Digital,46685,120508,10198,1026
5415,20210117,TV,17911,478408,14305,1029
5416,20251130,Social,10283,272943,1509,158
5417,20231115,TV,18972,287025,6765,1197
5418,20210414,Events,41113,335041,17243,1510
5419,20230530,Events,14074,93654,7673,509
5420,20220123,Events,17749,281445,8528,1592
5421,20250913,Digital,18968,73618,11386,899
5422,20240107,Digital,33837,51801,10295,1127
5423,20250504,TV,7357,431807,16884,2418
5424,20230131,Digital,22956,89180,4112,601
5425,20230303,TV,32072,42199,14829,2255
5426,20221216,Events,22917,413361,18968,2885
5427,20210408,Social,38943,198278,2410,145
5428,20250707,Social,18242,478208,7167,1097
5429,20220714,Social,41554,175537,8047,1396
5430,20240529,Social,46329,152463,11092,1293
5431,20250527,Events,43088,413199,17585,2634
5432,20220914,Social,7611,94347,3446,515
5433,20230619,Digital,30217,385282,9695,1255
5434,20211117,Digital,38824,244853,11857,2080
5435,20240731,Social,45265,204410,7925,1418
5436,20231030,TV,47343,145047,10622,1761
5437,20210608,Events,9414,52940,11309,2178
5438,20220809,TV,17348,473059,6280,339
5439,20220217,TV,33361,186323,8115,1600
5440,20250611,Events,11588,494467,5909,432
5441,20210423,Events,33950,95402,3033,366
5442,20250503,Events,6860,237419,14758,1691
5443,20241121,TV,18923,80666,2504,383
5444,20251122,Social,18345,174298,14498,2842
5445,20220829,Digital,29772,380904,17738,2780
5446,20231110,Digital,28325,320357,9549,779
5447,20231106,Events,30264,432402,7313,727
5448,20231015,Events,12438,39710,12611,832
5449,20231204,Digital,28548,329553,8304,1585
5450,20230114,Digital,45087,99229,18283,3351
5451,20250808,TV,20388,97459,15095,1848
5452,20250220,TV,26401,383200,16599,1056
5453,20211217,Social,17167,184418,14917,2599
5454,20250130,Digital,27187,373893,4176,650
5455,20251209,Digital,13456,81573,14540,1071
5456,20251118,TV,21468,40527,14782,2032
5457,20230114,TV,15730,171077,12697,2340
5458,20250217,Events,11337,172227,9255,491
5459,20210101,Events,32047,316501,10502,1035
5460,20240701,Digital,46758,74655,12428,1204
5461,20250309,Social,49461,47524,5775,1040
5462,20210312,Social,24297,102613,4859,696
5463,20250123,TV,47815,90549,13935,1415
5464,20211009,Digital,48123,350471,3859,344
5465,20241124,Events,47546,46316,9311,1694
5466,20240730,Digital,26565,324298,9943,1420
5467,20230724,Events,27230,65548,16510,2132
5468,20210323,TV,27654,394641,9155,471
5469,20250627,Digital,5663,235725,6395,991
5470,20220318,Digital,14540,310463,12292,2052
5471,20240410,TV,12348,165725,3079,591
5472,20210508,Digital,36499,494054,5351,634
5473,20240425,TV,33249,35490,14915,2126
5474,20220128,Digital,30352,236537,4872,470
5475,20230922,Digital,8151,269881,12346,2402
5476,20240120,Digital,21833,49938,4883,466
5477,20240617,Digital,47558,455943,9427,1135
5478,20211218,TV,37877,130788,15050,971
5479,20210217,Events,15547,69654,14497,2387
5480,20211211,Social,18975,335166,7970,542
5481,20231026,Social,12821,146161,14486,1209
5482,20241230,Social,47090,226782,15379,1731
5483,20240319,TV,48656,127649,9386,1680
5484,20220310,Digital,47291,190033,19658,1200
5485,20240418,TV,30178,144782,4549,838
5486,20240606,TV,44410,286242,5894,807
5487,20210114,TV,33156,26174,8192,615
5488,20230227,Social,42424,408462,17224,2363
5489,20210730,TV,14306,466986,9378,513
5490,20240502,Digital,28879,246688,19565,3416
5491,20251121,Events,37856,427931,8905,1157
5492,20241006,Digital,15148,186028,1656,164
5493,20250530,Digital,49343,185927,1147,136
5494,20210401,Social,25789,102241,18654,2246
5495,20230406,Digital,42561,276731,17040,961
5496,20220301,Events,17096,130726,9160,1399
5497,20240825,TV,47142,99771,6040,444
5498,20250627,Social,11540,443834,7643,1349
5499,20250207,Social,49763,115458,1104,149
5500,20211111,Digital,33285,121781,5821,822
5501,20230206,Events,39795,409405,19430,3812
5502,20210317,TV,45161,141534,17823,1413
5503,20210426,Events,45372,106602,16424,1898
5504,20230627,Social,31446,485333,18947,3249
5505,20251128,Social,43561,455782,8791,823
5506,20241201,Digital,8842,491570,17066,2267
5507,20251105,TV,31830,303350,6971,1007
5508,20221130,Events,24304,56688,9681,1415
5509,20250210,TV,14498,343302,13271,1854
5510,20210612,Digital,9374,13436,3100,334
5511,20240526,Digital,43190,71848,3458,406
5512,20240902,Digital,15529,24053,1137,60
5513,20241204,TV,16159,402381,12054,2028
5514,20231017,TV,14709,314016,16404,1111
5515,20210509,TV,22954,396739,2038,311
5516,20211219,Digital,29395,255569,1175,98
5517,20241024,Social,29475,204486,7906,1527
5518,20210404,Social,19306,60982,10883,1245
5519,20250119,TV,35587,15036,9594,620
5520,20220901,Digital,39103,340661,6513,704
5521,20251211,TV,30006,95206,11753,1348
5522,20230412,Digital,22311,286753,18297,2705
5523,20230219,Social,34046,408278,15159,1414
5524,20251203,Digital,25071,60214,16579,1031
5525,20250127,Social,33388,375635,16949,2933
5526,20230128,TV,19824,276829,3895,731
5527,20230411,Social,49841,202658,13444,2034
5528,20211005,Digital,14005,260175,10497,1146
5529,20250707,Social,7421,380638,16996,3186
5530,20240923,Digital,46094,131091,10852,948
5531,20220501,TV,40972,204035,4612,889
5532,20250922,Events,37465,312518,10405,763
5533,20240731,Social,29974,463952,17790,1455
5534,20250309,Digital,43288,353133,1170,143
5535,20230219,TV,46253,167046,13456,2112
5536,20230913,Digital,19821,18225,9815,1129
5537,20241117,Social,22762,378751,17422,1556
5538,20230201,Digital,45794,56663,9367,1497
5539,20251031,TV,46600,369752,16276,2694
5540,20210719,Events,24004,383465,5151,507
5541,20230331,Events,6739,123971,9596,995
5542,20211003,Events,34384,240363,9733,1045
5543,20210514,Digital,44369,331511,3642,270
5544,20220314,TV,47872,390253,10647,1121
5545,20230419,Events,31047,235368,14789,2092
5546,20230525,Events,26726,340750,12311,1592
5547,20250323,Events,5181,424751,16157,2394
5548,20220330,TV,27019,130023,13485,1791
5549,20240227,Events,23828,12397,2369,256
5550,20221108,Digital,44458,375922,15486,2057
5551,20220612,Digital,10819,244847,12649,683
5552,20210821,Social,19146,396456,16867,2858
5553,20250412,Social,23054,16472,8645,1402
5554,20251211,Events,22721,404725,14579,2359
5555,20210204,TV,37382,101500,6168,720
5556,20241207,Digital,17508,240173,2402,194
5557,20220521,Digital,43739,450730,16064,815
5558,20220722,Events,26536,22180,10824,2149
5559,20250720,TV,41016,240975,11046,1860
5560,20221022,Digital,39154,165513,15602,2698
5561,20240510,Events,22811,190208,6870,456
5562,20251217,TV,15845,21321,6579,1102
5563,20220217,Events,21311,315527,8115,1266
5564,20240210,Social,28586,417417,6454,703
5565,20210208,TV,39205,370272,16952,1508
5566,20250805,Events,41876,173220,17810,1638
5567,20250428,TV,38885,420339,6300,985
5568,20221227,TV,23153,417637,14901,2625
5569,20240519,TV,26203,247527,14937,1897
5570,20220812,Events,24144,115478,5122,504
5571,20210327,Digital,14557,265379,4042,386
5572,20250325,Social,8466,178060,13564,682
5573,20211217,Social,18922,213636,9041,877
5574,20240429,Digital,42751,237112,11583,1622
5575,20210219,Social,27851,152371,13012,981
5576,20230721,Events,35857,435930,8326,828
5577,20231029,Events,42600,287081,13154,1978
5578,20230330,Social,11607,350242,3762,566
5579,20221125,Events,10551,258664,16023,977
5580,20251001,Events,19437,255617,17448,3095
5581,20240510,Digital,45302,202042,18659,3185
5582,20241228,Social,30060,63033,8800,624
5583,20220726,Social,19688,239631,12793,2494
5584,20221008,Social,31606,236498,1946,169
5585,20240516,Social,39882,43742,5610,650
5586,20210329,Social,13745,378518,19594,3765
5587,20230724,Social,48927,56827,18585,3062
5588,20240813,Events,19533,215481,12230,1468
5589,20240311,Events,21051,186716,19587,2977
5590,20251116,Social,14556,395505,18500,1655
5591,20251217,Events,20595,286673,16421,2902
5592,20220122,TV,36743,491602,3985,441
5593,20220912,TV,42889,431443,1129,68
5594,20250831,Social,38174,58121,16955,3229
5595,20211004,TV,39698,456315,19686,1270
5596,20220103,TV,38452,255954,16195,2048
5597,20230409,Events,6814,47571,18376,1318
5598,20250430,TV,36151,295261,18567,2996
5599,20240922,TV,8644,40444,19281,2138
5600,20231219,Events,11851,490138,2778,514
5601,20250723,Digital,12866,137681,12245,1886
5602,20230605,Social,8136,430782,10619,1148
5603,20250909,Events,10558,53567,14200,2637
5604,20240619,Events,15190,217896,5725,430
5605,20231030,Digital,49007,19209,18479,2679
5606,20220312,Events,33262,298275,17685,1385
5607,20230116,TV,12688,151307,15564,1929
5608,20221103,Digital,38868,190785,13276,1699
5609,20241105,TV,20904,277010,17436,2400
5610,20251209,Social,34375,27286,2504,355
5611,20231005,Digital,48152,130938,9207,691
5612,20220715,TV,27946,432001,6781,492
5613,20251211,Digital,49705,453783,17094,1590
5614,20211212,Events,25551,257825,1860,259
5615,20220226,TV,22429,465115,9239,1536
5616,20220713,Digital,22716,247200,3600,522
5617,20240929,Events,28399,227556,16628,1773
5618,20251105,TV,39152,385213,15373,1871
5619,20231030,TV,36680,218029,12218,2440
5620,20210516,TV,48116,443968,6845,947
5621,20211219,Events,43389,192191,7749,1534
5622,20250214,Events,22963,209295,17420,2805
5623,20250803,TV,39694,267996,17654,1133
5624,20240626,TV,47685,236474,17214,1396
5625,20230910,TV,37758,452110,4141,448
5626,20220918,Social,31766,368348,19059,1914
5627,20220712,Digital,44835,302549,1338,161
5628,20220302,TV,18763,47269,5259,555
5629,20230221,Events,14354,496654,6227,1081
5630,20240823,Events,33851,52175,8309,927
5631,20211224,Events,5403,408934,6582,373
5632,20250805,Events,7660,135960,4161,579
5633,20210830,Events,26786,130171,4606,661
5634,20251214,Social,14604,67963,9800,1766
5635,20251203,Social,32866,358471,6993,374
5636,20220311,Events,47510,399105,6909,918
5637,20220929,TV,10191,12585,8497,617
5638,20231224,Digital,24147,17174,19199,3688
5639,20251104,Social,23066,413573,2490,170
5640,20251031,Social,20463,20220,9827,613
5641,20230117,Social,20854,444945,3136,512
5642,20231210,Digital,15721,79614,7669,1321
5643,20250518,Events,5392,487835,10244,761
5644,20230424,Events,29627,222121,16581,1132
5645,20230701,Events,33304,251475,9858,1684
5646,20230324,Events,23022,148859,18553,1688
5647,20250329,Events,23266,129407,2604,253
5648,20230224,Events,20977,24423,12756,1384
5649,20250618,Events,13947,418252,11392,1547
5650,20250123,TV,39521,16768,11462,1764
5651,20210205,Digital,6027,319938,15429,864
5652,20240313,TV,18058,131125,18063,3125
5653,20251214,Social,22721,186586,5550,520
5654,20230619,Digital,13092,68683,16574,2130
5655,20210829,Social,15293,376456,11455,643
5656,20241008,Digital,45929,258296,17273,3235
5657,20240616,TV,25739,430899,10468,1325
5658,20210424,Events,18969,405611,6803,864
5659,20240407,Digital,37585,465156,3014,420
5660,20230507,TV,8266,361742,1912,179
5661,20220712,Events,14061,404326,16725,2256
5662,20250516,Social,29172,451348,6795,668
5663,20230722,Digital,35248,358653,2718,403
5664,20210421,TV,24454,148484,6517,673
5665,20250125,TV,45779,77612,3338,644
5666,20231026,Events,49837,456377,7361,1206
5667,20221203,Social,18895,367861,13772,1397
5668,20210506,Social,10910,237333,17182,3071
5669,20230501,Social,8172,37595,6045,593
5670,20240702,TV,26819,239072,7676,635
5671,20241023,Social,33763,410316,13100,2072
5672,20230617,Social,10823,240383,12767,721
5673,20210505,Social,21855,392126,5857,558
5674,20220522,Social,45441,266874,3768,630
5675,20231028,TV,38441,14183,16238,3113
5676,20210129,Social,48096,60958,15885,2530
5677,20250121,Social,12868,93479,19229,2864
5678,20230914,Events,34375,43308,15969,3007
5679,20240713,Social,10504,98534,8337,1121
5680,20220427,Social,14265,148319,2767,263
5681,20221207,Digital,35629,353927,7879,676
5682,20220915,Social,38941,178777,14596,2321
5683,20231224,Social,29851,478495,3833,664
5684,20250811,Events,25525,299682,16416,2169
5685,20230603,TV,22804,256550,13419,1193
5686,20251023,Digital,39523,415869,13704,1343
5687,20211010,Events,12094,199838,9321,970
5688,20210527,TV,15724,36318,12478,2016
5689,20250404,Digital,46841,402231,19598,3193
5690,20231129,Events,41629,91339,17104,2495
5691,20250825,TV,26101,416505,7912,1052
5692,20241011,Social,11921,402155,2577,437
5693,20210705,TV,13908,14890,7740,871
5694,20220902,Social,27187,12911,17599,1484
5695,20230530,Social,22708,232314,6094,1051
5696,20210712,Social,7761,389648,1843,184
5697,20251116,TV,25742,72825,15695,1064
5698,20221226,TV,24980,321252,15717,839
5699,20220422,TV,34424,418409,14651,2118
5700,20251122,Digital,8813,211896,15981,1270
5701,20221028,Digital,37452,375154,18304,1496
5702,20250520,Digital,42441,241627,1925,171
5703,20210226,Events,28205,345964,4561,804
5704,20250712,TV,33451,157274,11789,787
5705,20241214,Social,17824,431880,14255,2014
5706,20230509,Social,43112,368537,5421,673
5707,20230227,TV,26625,380688,18158,2735
5708,20210214,Events,12232,63091,4285,494
5709,20231009,Digital,26605,495033,7846,618
