Incident_ID,Date_ID,Region_ID,Crime_Type,Severity,Resolved_Flag
12148,20241030,3,Robbery,High,0
12149,20211229,1,Robbery,Low,1
12150,20220415,5,Assault,Low,0
12151,20240107,2,Cybercrime,Medium,0
12152,20230908,7,Cybercrime,High,1
12153,20231021,4,Robbery,Medium,1
12154,20210321,1,Cybercrime,Low,1
12155,20241120,6,Assault,Medium,0
12156,20220406,3,Robbery,High,1
12157,20211201,7,Assault,Medium,0
12158,20211222,1,Assault,Medium,1
12159,20210828,1,Assault,Medium,1
12160,20240903,1,Robbery,High,0
12161,20220711,1,Cybercrime,Low,0
12162,20230116,5,Cybercrime,Medium,0
12163,20250610,2,Assault,Medium,0
12164,20250422,2,Assault,Medium,1
12165,20220605,4,Robbery,Low,0
12166,20220528,3,Cybercrime,High,0
12167,20240928,4,Assault,High,1
12168,20220608,6,Robbery,High,1
12169,20251206,1,Assault,Low,1
12170,20221024,6,Cybercrime,Medium,0
12171,20231104,5,Cybercrime,Low,0
12172,20240831,3,Assault,High,1
12173,20211120,1,Assault,Low,0
12174,20230225,1,Cybercrime,Low,1
12175,20250716,2,Cybercrime,Low,1
12176,20250316,4,Assault,Medium,0
12177,20230616,1,Assault,Low,1
12178,20250628,5,Cybercrime,Medium,1
12179,20251108,3,Robbery,Low,1
12180,20230909,1,Assault,Medium,1
12181,20221111,1,Assault,Medium,1
12182,20250707,1,Robbery,Low,1
12183,20211227,4,Cybercrime,High,1
12184,20210419,4,Robbery,Low,1
12185,20240914,1,Robbery,Low,1
12186,20250422,6,Robbery,Low,1
12187,20221202,1,Assault,Medium,1
12188,20241002,1,Robbery,Medium,1
12189,20231201,1,Robbery,Medium,1
12190,20250630,5,Assault,Medium,1
12191,20251106,6,Cybercrime,High,0
12192,20220319,1,Robbery,Low,0
12193,20221208,1,Robbery,High,1
12194,20210822,2,Assault,High,0
12195,20220809,2,Cybercrime,Medium,0
12196,20240225,6,Assault,Low,0
12197,20240629,2,Cybercrime,Medium,1
12198,20230528,2,Assault,Medium,0
12199,20220618,1,Cybercrime,High,1
12200,20220220,1,Assault,Medium,1
12201,20230201,1,Assault,Medium,0
12202,20210619,6,Assault,High,1
12203,20210327,1,Robbery,Medium,0
12204,20230315,1,Assault,Low,1
12205,20210330,1,Cybercrime,High,0
12206,20231211,4,Cybercrime,Medium,0
12207,20220404,6,Cybercrime,Low,1
12208,20210708,1,Cybercrime,Medium,1
12209,20231230,1,Cybercrime,High,0
12210,20240915,3,Assault,Medium,1
12211,20231117,4,Robbery,Medium,1
12212,20240707,3,Assault,Medium,1
12213,20220302,1,Assault,Medium,1
12214,20251112,1,Cybercrime,High,1
12215,20250208,6,Robbery,Low,1
12216,20230801,1,Robbery,Medium,1
12217,20210126,5,Assault,High,1
12218,20250308,1,Assault,Medium,1
12219,20220827,6,Cybercrime,High,1
12220,20230106,5,Assault,Low,0
12221,20240428,4,Robbery,Medium,1
12222,20210612,6,Robbery,Low,1
12223,20240930,7,Robbery,High,1
12224,20211223,3,Cybercrime,Medium,1
12225,20241126,5,Cybercrime,High,1
12226,20250924,3,Cybercrime,High,1
12227,20210530,4,Robbery,Low,1
12228,20240804,1,Assault,High,1
12229,20231221,1,Assault,Low,1
12230,20210204,1,Cybercrime,Low,1
12231,20250520,2,Assault,Medium,0
12232,20211003,3,Cybercrime,Medium,1
12233,20210927,2,Cybercrime,Medium,1
12234,20251001,7,Assault,High,1
12235,20240914,2,Robbery,High,0
12236,20220218,5,Assault,Low,0
12237,20210811,4,Cybercrime,Medium,0
12238,20250529,6,Robbery,Medium,1
12239,20250705,1,Assault,Low,1
12240,20211031,1,Assault,Medium,1
12241,20251206,6,Cybercrime,High,1
12242,20221205,1,Cybercrime,Low,0
12243,20220902,1,Robbery,High,1
12244,20240428,2,Assault,Low,1
12245,20250308,1,Cybercrime,High,1
12246,20220727,2,Cybercrime,High,0
12247,20221125,4,Assault,Low,1
12248,20210819,2,Robbery,Medium,0
12249,20211003,1,Cybercrime,Medium,1
12250,20250821,1,Assault,High,0
12251,20211219,5,Cybercrime,High,1
12252,20241123,5,Robbery,Medium,1
12253,20251114,1,Assault,Medium,0
12254,20251229,5,Robbery,Low,1
12255,20240725,5,Cybercrime,Medium,1
12256,20230615,2,Cybercrime,Medium,1
12257,20250906,2,Assault,Medium,1
12258,20210603,1,Assault,Medium,1
12259,20241218,1,Assault,High,0
12260,20220822,5,Cybercrime,Low,1
12261,20211212,4,Cybercrime,Medium,0
12262,20240227,1,Assault,Medium,1
12263,20251001,5,Cybercrime,Low,1
12264,20250217,1,Assault,Low,0
12265,20240725,2,Assault,High,1
12266,20251126,1,Cybercrime,High,0
12267,20210316,3,Assault,Medium,1
12268,20220707,3,Cybercrime,Medium,1
12269,20220926,5,Cybercrime,Low,1
12270,20210402,1,Cybercrime,Low,1
12271,20210125,1,Assault,Low,0
12272,20220427,2,Cybercrime,High,1
12273,20250809,2,Cybercrime,Medium,1
12274,20250527,6,Robbery,Medium,1
12275,20241223,4,Robbery,Low,0
12276,20250702,3,Cybercrime,High,0
12277,20220226,5,Cybercrime,Low,1
12278,20210301,1,Cybercrime,High,1
12279,20250120,1,Robbery,Medium,1
12280,20251203,1,Assault,Low,1
12281,20221028,3,Robbery,Low,0
12282,20210902,1,Cybercrime,Medium,1
12283,20251007,4,Robbery,High,1
12284,20220701,6,Cybercrime,Low,0
12285,20211015,3,Robbery,High,1
12286,20251202,6,Assault,Medium,0
12287,20231124,3,Cybercrime,Low,1
12288,20240718,6,Robbery,High,1
12289,20240323,1,Assault,High,1
12290,20220609,1,Assault,High,1
12291,20221209,1,Assault,High,1
12292,20230219,1,Cybercrime,Low,0
12293,20210620,6,Robbery,Medium,0
12294,20211104,2,Assault,Medium,1
12295,20230330,1,Robbery,High,1
12296,20210418,1,Cybercrime,Medium,1
12297,20230606,6,Assault,High,1
12298,20240127,4,Assault,Medium,1
12299,20221016,7,Robbery,Low,0
12300,20210529,1,Assault,High,1
12301,20230425,2,Robbery,Low,1
12302,20240924,1,Robbery,Medium,0
12303,20250428,1,Robbery,Medium,1
12304,20230613,4,Robbery,Low,1
12305,20210101,6,Assault,High,1
12306,20210422,1,Cybercrime,High,1
12307,20210325,6,Robbery,Medium,1
12308,20220826,1,Assault,Medium,1
12309,20220831,5,Robbery,Medium,1
12310,20230309,4,Cybercrime,Low,1
12311,20210123,6,Cybercrime,High,1
12312,20210612,3,Assault,High,0
12313,20220328,2,Cybercrime,Medium,1
12314,20220311,1,Cybercrime,High,1
12315,20240709,1,Assault,Medium,1
12316,20240309,1,Assault,High,1
12317,20251224,1,Robbery,Low,1
12318,20250328,3,Cybercrime,Medium,1
12319,20251022,3,Robbery,Low,0
12320,20240818,6,Cybercrime,Medium,0
12321,20240201,1,Robbery,Medium,1
12322,20250327,1,Cybercrime,Low,1
12323,20231029,5,Assault,Medium,1
12324,20230714,1,Assault,Medium,1
12325,20231105,1,Robbery,Medium,1
12326,20220517,1,Assault,Medium,1
12327,20210510,6,Robbery,Medium,1
12328,20210620,5,Cybercrime,Medium,1
12329,20221222,2,Robbery,High,0
12330,20250511,2,Robbery,High,1
12331,20231219,1,Assault,Medium,0
12332,20250106,1,Cybercrime,High,1
12333,20210209,4,Assault,Medium,1
12334,20240306,1,Cybercrime,High,1
12335,20230531,1,Cybercrime,Low,1
12336,20220101,4,Cybercrime,Medium,0
12337,20210111,7,Cybercrime,Low,0
12338,20240329,5,Assault,Low,1
12339,20250205,4,Robbery,High,1
12340,20250814,2,Cybercrime,Medium,0
12341,20210509,2,Robbery,High,1
12342,20240408,1,Cybercrime,Medium,0
12343,20251021,4,Assault,Low,1
12344,20250507,1,Robbery,High,1
12345,20211016,1,Assault,High,0
12346,20250402,5,Robbery,Medium,1
12347,20220417,4,Assault,Medium,1
12348,20220518,4,Robbery,Medium,0
12349,20220718,1,Robbery,Medium,1
12350,20240912,1,Robbery,High,1
12351,20250404,1,Assault,Medium,0
12352,20221106,5,Assault,Medium,1
12353,20210504,1,Cybercrime,Low,0
12354,20240210,3,Cybercrime,Medium,1
12355,20210614,3,Assault,Medium,1
12356,20210914,1,Cybercrime,Medium,1
12357,20221116,3,Assault,Low,1
12358,20210307,6,Assault,Medium,0
12359,20251012,5,Robbery,High,1
12360,20230331,3,Cybercrime,Medium,1
12361,20210419,5,Assault,High,1
12362,20230908,6,Assault,High,1
12363,20240626,5,Cybercrime,Medium,0
12364,20241107,6,Assault,High,0
12365,20251105,6,Robbery,Low,0
12366,20210804,1,Cybercrime,Low,1
12367,20241201,1,Assault,Medium,1
12368,20231227,5,Robbery,Medium,0
12369,20211104,5,Cybercrime,Medium,1
12370,20210704,4,Assault,Medium,1
12371,20221021,3,Robbery,Medium,0
12372,20250221,7,Assault,Medium,0
12373,20221224,1,Robbery,Medium,1
12374,20240118,1,Assault,Low,0
12375,20240825,2,Robbery,Medium,1
12376,20211213,2,Cybercrime,Medium,0
12377,20250210,1,Robbery,Medium,1
12378,20251221,7,Robbery,Low,0
12379,20220305,3,Cybercrime,Low,1
12380,20220226,4,Robbery,High,1
12381,20241001,3,Assault,Medium,1
12382,20220205,3,Robbery,High,1
12383,20221212,6,Cybercrime,Low,1
12384,20210620,6,Robbery,Medium,1
12385,20210225,1,Robbery,High,1
12386,20220225,7,Assault,Low,1
12387,20250515,1,Assault,Low,1
12388,20210831,3,Assault,Low,1
12389,20250602,3,Robbery,Low,0
12390,20220314,2,Robbery,High,1
12391,20220708,1,Cybercrime,Medium,1
12392,20251226,3,Assault,High,0
12393,20220725,4,Assault,Medium,1
12394,20230920,1,Assault,High,0
12395,20220714,4,Assault,Medium,1
12396,20251114,2,Assault,Low,1
12397,20220702,1,Cybercrime,Medium,1
12398,20231109,1,Robbery,Medium,0
12399,20250710,5,Cybercrime,Low,1
12400,20210921,1,Robbery,Medium,1
12401,20230405,1,Assault,High,1
12402,20230626,4,Robbery,Low,0
12403,20251011,7,Robbery,Medium,1
12404,20240308,6,Cybercrime,High,1
12405,20220206,1,Robbery,Medium,1
12406,20230212,3,Cybercrime,Medium,0
12407,20220316,2,Robbery,Medium,1
12408,20240528,1,Cybercrime,High,0
12409,20210108,6,Robbery,Medium,0
12410,20231002,1,Cybercrime,Low,1
12411,20240513,3,Robbery,High,1
12412,20220510,1,Cybercrime,High,1
12413,20230416,6,Assault,Low,1
12414,20211117,1,Assault,Medium,0
12415,20230906,4,Robbery,Medium,1
12416,20240422,5,Assault,Low,1
12417,20230705,7,Cybercrime,High,1
12418,20230311,6,Assault,Low,0
12419,20221129,4,Assault,Low,0
12420,20250912,1,Robbery,Medium,0
12421,20210105,3,Cybercrime,High,0
12422,20240319,5,Cybercrime,Low,0
12423,20220312,1,Cybercrime,High,1
12424,20220411,5,Assault,Medium,1
12425,20240612,1,Cybercrime,High,1
12426,20240607,1,Assault,Medium,1
12427,20251104,1,Cybercrime,Medium,0
12428,20251001,6,Assault,Low,1
12429,20210811,7,Cybercrime,Low,1
12430,20210619,1,Robbery,High,0
12431,20210211,1,Assault,High,1
12432,20221009,3,Assault,Medium,1
12433,20240220,1,Assault,Low,1
12434,20211223,1,Cybercrime,High,1
12435,20220721,7,Assault,Medium,1
12436,20210112,6,Cybercrime,Medium,1
12437,20240512,1,Robbery,Medium,0
12438,20250702,2,Assault,Low,0
12439,20230103,6,Assault,High,1
12440,20240303,1,Cybercrime,Low,0
12441,20231004,4,Assault,Low,1
12442,20240720,1,Assault,High,1
12443,20241204,5,Assault,Medium,1
12444,20250630,5,Robbery,Medium,0
12445,20240116,5,Robbery,Medium,1
12446,20250209,7,Robbery,Low,0
12447,20231217,3,Cybercrime,Medium,1
12448,20230513,7,Assault,High,0
12449,20210813,3,Robbery,Low,1
12450,20250406,1,Robbery,High,1
12451,20250928,1,Robbery,Low,1
12452,20240312,2,Assault,Low,1
12453,20231207,1,Cybercrime,High,1
12454,20210726,7,Robbery,Low,1
12455,20251128,1,Assault,Medium,1
12456,20250715,1,Robbery,High,0
12457,20220309,3,Cybercrime,High,1
12458,20221020,1,Robbery,Medium,1
12459,20231227,1,Assault,Low,0
12460,20220702,7,Robbery,High,1
12461,20240724,1,Robbery,Medium,0
12462,20210523,3,Robbery,Low,1
12463,20210114,5,Assault,Low,1
12464,20210906,2,Assault,Low,1
12465,20241024,5,Assault,High,1
12466,20210514,7,Robbery,Low,1
12467,20230223,1,Assault,High,0
12468,20250101,1,Assault,Low,1
12469,20211222,6,Robbery,High,0
12470,20211015,6,Assault,Low,0
12471,20250204,3,Robbery,Medium,1
12472,20220803,1,Cybercrime,Low,0
12473,20240608,1,Assault,Low,1
12474,20211220,2,Assault,High,1
12475,20221218,7,Cybercrime,Medium,0
12476,20220127,4,Assault,High,1
12477,20240318,5,Assault,Medium,1
12478,20250214,4,Cybercrime,Low,0
12479,20210811,2,Cybercrime,Medium,0
12480,20220526,5,Robbery,Low,1
12481,20230115,1,Robbery,High,1
12482,20240308,3,Cybercrime,Medium,1
12483,20211112,1,Robbery,High,0
12484,20210723,1,Cybercrime,Medium,0
12485,20240207,1,Robbery,Low,0
12486,20211223,1,Cybercrime,High,0
12487,20250917,4,Assault,Low,1
12488,20240222,2,Assault,Medium,1
12489,20250606,5,Assault,Medium,1
12490,20250815,1,Assault,Low,1
12491,20250818,1,Cybercrime,Medium,0
12492,20231031,1,Assault,Low,0
12493,20250721,7,Cybercrime,Low,0
12494,20250508,4,Assault,High,1
12495,20251204,2,Cybercrime,High,1
12496,20240517,1,Assault,Medium,1
12497,20230828,1,Assault,High,1
12498,20250107,5,Assault,Low,1
12499,20230621,3,Cybercrime,Low,1
12500,20220406,3,Robbery,High,0
12501,20220127,1,Cybercrime,High,1
12502,20231103,7,Cybercrime,High,1
12503,20251125,5,Assault,Medium,1
12504,20230930,6,Robbery,Medium,0
12505,20211226,1,Robbery,Medium,1
12506,20250526,1,Cybercrime,Low,1
12507,20210929,1,Robbery,Low,1
12508,20230325,1,Robbery,Medium,1
12509,20230625,2,Assault,Low,0
12510,20210608,1,Robbery,Medium,1
12511,20220701,3,Assault,Medium,1
12512,20221215,1,Cybercrime,High,1
12513,20231107,6,Robbery,Medium,1
12514,20230729,1,Assault,High,1
12515,20240705,1,Assault,High,0
12516,20230616,3,Robbery,High,1
12517,20230208,5,Assault,Medium,0
12518,20220429,6,Robbery,Medium,1
12519,20210323,4,Robbery,High,1
12520,20221226,1,Robbery,Medium,1
12521,20220306,5,Robbery,Low,1
12522,20220519,5,Assault,Low,1
12523,20230525,1,Assault,Low,1
12524,20250115,1,Cybercrime,High,1
12525,20220603,6,Robbery,High,1
12526,20250721,7,Robbery,High,1
12527,20251202,1,Cybercrime,Medium,0
12528,20250621,7,Assault,Medium,1
12529,20210819,1,Robbery,Medium,1
12530,20221216,1,Robbery,Medium,1
12531,20210818,1,Cybercrime,High,1
12532,20211014,7,Cybercrime,Low,0
12533,20210416,3,Robbery,Low,1
12534,20220526,4,Assault,Medium,0
12535,20210121,1,Assault,High,1
12536,20211203,1,Robbery,High,1
12537,20230817,1,Cybercrime,High,0
12538,20230618,1,Robbery,Low,0
12539,20221219,6,Cybercrime,Medium,1
12540,20231206,2,Cybercrime,High,1
12541,20240124,7,Assault,Low,1
12542,20220731,1,Cybercrime,Medium,1
12543,20221120,1,Assault,High,1
12544,20230512,4,Cybercrime,Medium,1
12545,20231108,1,Robbery,Medium,1
12546,20221111,1,Robbery,High,1
12547,20230616,1,Robbery,High,1
12548,20250322,2,Assault,High,1
12549,20220712,7,Assault,High,1
12550,20230509,1,Assault,High,1
12551,20210213,2,Cybercrime,Medium,1
12552,20230902,5,Assault,High,1
12553,20250514,6,Assault,Medium,0
12554,20230808,3,Cybercrime,High,1
12555,20250219,4,Assault,High,1
12556,20250517,6,Robbery,Medium,1
12557,20241213,6,Cybercrime,Low,1
12558,20230601,1,Cybercrime,Low,1
12559,20241120,3,Robbery,Medium,1
12560,20231203,2,Robbery,Medium,1
12561,20250628,1,Robbery,Medium,1
12562,20241227,1,Robbery,High,1
12563,20221020,1,Cybercrime,Low,1
12564,20230208,1,Cybercrime,High,1
12565,20221102,6,Assault,High,0
12566,20241229,3,Cybercrime,Low,1
12567,20221123,1,Robbery,High,1
12568,20250202,3,Robbery,High,0
12569,20241018,1,Cybercrime,High,1
12570,20250514,2,Assault,High,1
12571,20250921,1,Cybercrime,Medium,1
12572,20210712,1,Robbery,High,0
12573,20240824,5,Assault,High,1
12574,20240405,1,Robbery,Medium,1
12575,20220617,1,Cybercrime,High,0
12576,20220314,1,Robbery,Medium,1
12577,20220208,1,Assault,Medium,0
12578,20230730,1,Assault,High,1
12579,20211221,7,Cybercrime,Medium,1
12580,20210722,1,Assault,Low,1
12581,20220418,1,Robbery,Medium,1
12582,20230326,1,Robbery,Medium,0
12583,20250609,2,Robbery,Medium,1
12584,20210401,1,Assault,Low,1
12585,20230122,1,Cybercrime,Low,1
12586,20240312,1,Assault,Low,1
12587,20250718,5,Assault,Medium,1
12588,20210907,6,Robbery,Medium,1
12589,20220713,7,Robbery,Low,0
12590,20230131,2,Robbery,Low,1
12591,20241007,2,Robbery,Medium,1
12592,20221220,6,Cybercrime,Low,0
12593,20251103,1,Assault,Medium,1
12594,20240618,3,Assault,Medium,1
12595,20211213,1,Cybercrime,Low,1
12596,20221216,1,Assault,High,1
12597,20231223,6,Assault,Low,1
12598,20211114,5,Robbery,Low,0
12599,20230516,1,Robbery,Medium,1
12600,20221117,7,Robbery,Medium,0
12601,20240624,2,Robbery,High,0
12602,20250529,5,Robbery,Low,0
12603,20210207,6,Robbery,High,1
12604,20210107,3,Robbery,Medium,0
12605,20250121,1,Cybercrime,Low,1
12606,20220619,5,Assault,Medium,1
12607,20240310,7,Cybercrime,High,0
12608,20211126,1,Assault,High,1
12609,20231223,4,Robbery,High,0
12610,20211009,5,Cybercrime,Medium,0
12611,20251118,4,Assault,High,1
12612,20220603,3,Robbery,High,1
12613,20241229,2,Assault,High,0
12614,20220716,1,Cybercrime,High,0
12615,20210522,6,Cybercrime,High,1
12616,20250422,1,Assault,High,1
12617,20210612,5,Assault,Medium,1
12618,20240510,4,Robbery,Low,0
12619,20230902,1,Cybercrime,Low,0
12620,20230402,6,Robbery,Low,1
12621,20220405,1,Robbery,High,1
12622,20220323,1,Cybercrime,High,1
12623,20211230,2,Robbery,Low,1
12624,20240703,4,Cybercrime,Low,0
12625,20250607,3,Robbery,Low,1
12626,20220210,6,Cybercrime,Medium,1
12627,20240413,6,Assault,Medium,1
12628,20250327,1,Robbery,Medium,1
12629,20210425,1,Robbery,Low,0
12630,20250127,2,Robbery,High,1
12631,20221128,1,Assault,High,1
12632,20210408,6,Robbery,High,1
12633,20250110,1,Assault,High,1
12634,20241217,4,Cybercrime,High,1
12635,20241221,1,Cybercrime,Medium,0
12636,20221229,1,Cybercrime,Medium,1
12637,20220304,1,Assault,Low,0
12638,20230323,2,Assault,Low,1
12639,20220521,2,Robbery,High,1
12640,20251105,3,Robbery,High,1
12641,20220615,3,Assault,Low,1
12642,20241228,7,Assault,Low,1
12643,20220522,1,Cybercrime,High,1
12644,20241123,1,Assault,Medium,1
12645,20230209,6,Assault,Low,0
12646,20231121,1,Assault,Medium,1
12647,20210513,1,Robbery,Low,1
12648,20221121,1,Assault,High,0
12649,20210308,6,Robbery,High,1
12650,20251010,5,Assault,High,1
12651,20251018,1,Assault,Medium,0
12652,20240922,1,Robbery,High,0
12653,20210329,1,Robbery,Medium,0
12654,20231024,7,Robbery,Low,1
12655,20251012,3,Robbery,Medium,0
12656,20240226,2,Assault,High,0
12657,20241120,1,Robbery,Medium,1
12658,20210910,4,Assault,Medium,0
12659,20231121,4,Robbery,Medium,1
12660,20230513,6,Cybercrime,Medium,0
12661,20251115,4,Assault,High,1
12662,20230722,3,Cybercrime,Medium,0
12663,20221226,1,Robbery,Medium,0
12664,20220819,1,Robbery,Medium,0
12665,20240705,6,Cybercrime,Medium,0
12666,20250929,1,Robbery,Low,1
12667,20250427,5,Assault,Medium,0
12668,20230421,1,Robbery,Low,1
12669,20220202,1,Cybercrime,Low,0
12670,20240623,4,Cybercrime,High,0
12671,20240603,1,Assault,Medium,1
12672,20220419,1,Assault,High,0
12673,20230116,7,Cybercrime,Low,0
12674,20230312,1,Robbery,Low,1
12675,20220720,6,Cybercrime,High,0
12676,20221229,4,Assault,Low,1
12677,20240907,1,Robbery,High,1
12678,20220104,1,Robbery,Low,1
12679,20241212,1,Robbery,High,1
12680,20230929,1,Cybercrime,Low,0
12681,20211122,4,Robbery,Low,1
12682,20210222,1,Assault,Medium,1
12683,20211114,1,Robbery,High,1
12684,20220905,3,Robbery,Medium,1
12685,20220723,1,Robbery,High,0
12686,20211116,1,Cybercrime,Low,1
12687,20230904,3,Cybercrime,Low,1
12688,20240829,1,Robbery,High,1
12689,20250823,7,Cybercrime,Low,1
12690,20210418,1,Assault,High,1
12691,20221001,5,Robbery,Low,1
12692,20230117,1,Assault,High,1
12693,20250829,1,Robbery,Low,1
12694,20241010,5,Cybercrime,High,0
12695,20210913,4,Cybercrime,High,0
12696,20210727,1,Assault,High,1
12697,20230708,4,Robbery,Medium,1
12698,20251218,4,Cybercrime,Low,1
12699,20230914,4,Assault,Medium,0
12700,20220408,1,Cybercrime,High,1
12701,20220916,1,Assault,Medium,0
12702,20231120,7,Robbery,High,0
12703,20240120,6,Robbery,High,1
12704,20220515,1,Assault,Low,1
12705,20220908,5,Robbery,Medium,1
12706,20220110,1,Cybercrime,Medium,1
12707,20221118,1,Cybercrime,Low,1
12708,20250513,5,Cybercrime,High,1
12709,20240207,1,Robbery,Medium,1
12710,20231208,6,Robbery,Low,1
12711,20240116,3,Assault,Medium,1
12712,20240908,3,Assault,Medium,1
12713,20210826,2,Cybercrime,Low,1
12714,20220415,1,Robbery,Medium,0
12715,20240810,1,Robbery,Medium,1
12716,20210221,1,Robbery,High,1
12717,20210626,4,Robbery,Low,1
12718,20211129,1,Assault,Low,1
12719,20230320,6,Assault,High,1
12720,20240701,5,Assault,Low,1
12721,20240518,1,Robbery,Medium,1
12722,20211124,7,Robbery,Low,0
12723,20250208,1,Assault,High,1
12724,20210814,5,Assault,Low,1
12725,20250508,5,Robbery,High,0
12726,20240118,1,Assault,Low,0
12727,20231210,3,Assault,Low,1
12728,20230825,5,Assault,High,0
12729,20230806,6,Cybercrime,High,1
12730,20240505,6,Cybercrime,Medium,1
12731,20210220,1,Assault,High,1
12732,20230316,1,Cybercrime,Medium,1
12733,20210429,1,Assault,High,1
12734,20250406,2,Robbery,Low,0
12735,20230201,7,Cybercrime,Low,1
12736,20230718,5,Assault,High,0
12737,20241120,3,Assault,Low,1
12738,20240928,3,Assault,Medium,1
12739,20220730,1,Assault,High,0
12740,20241208,1,Cybercrime,Medium,1
12741,20251227,3,Cybercrime,Medium,1
12742,20220604,5,Robbery,Medium,1
12743,20240326,5,Robbery,Medium,0
12744,20231015,7,Robbery,High,0
12745,20240824,6,Cybercrime,High,0
12746,20240118,7,Assault,Low,1
12747,20240807,3,Robbery,Low,0
12748,20210416,2,Cybercrime,Low,0
12749,20241101,1,Assault,Low,1
12750,20250411,1,Assault,High,1
12751,20221103,1,Assault,High,1
12752,20211230,1,Assault,Medium,0
12753,20230129,3,Cybercrime,High,0
12754,20210720,7,Robbery,Low,0
12755,20250130,1,Assault,Low,0
12756,20220708,1,Assault,High,1
12757,20220529,1,Robbery,High,1
12758,20220110,6,Robbery,Medium,1
12759,20230422,4,Robbery,Low,1
12760,20250221,6,Cybercrime,High,1
12761,20240417,1,Cybercrime,Medium,1
12762,20240323,3,Robbery,Low,0
12763,20240421,1,Cybercrime,High,1
12764,20230319,1,Assault,High,0
12765,20210425,7,Assault,Low,1
12766,20210903,4,Robbery,High,0
12767,20251112,4,Cybercrime,Medium,1
12768,20210210,1,Cybercrime,High,1
12769,20230829,4,Robbery,High,0
12770,20250226,4,Assault,Medium,1
12771,20220112,1,Robbery,High,0
12772,20220519,7,Robbery,Low,1
12773,20220505,3,Robbery,High,1
12774,20250524,4,Cybercrime,Low,1
